YTM	VEGA	DELTA_EXCHANGE_NPV	POSITIONID	STRIKE_REF_SPOT	DELTA_FACTOR	GAMMA	RHO_FACTOR	DELTA	RHO	BPV	REF_DATE	PVBP	GAMMA_FACTOR	SSL_SNAPSHOT_DATE	ANALYTICDATE	THETA	SSL_FEID	VEGA_FACTOR	DELTA_EXCHANGE_LIAB	RISK_NATURE	DELTA_EXCHANGE_CASH	CURRENCY	STEP_LABEL	POSITIONID_FE	STRIKE_REF_VALUE	STRIKE_UNDERLYING	F_DELTA_EXCHANGE	STRIKE_INSTR_VALUE	VOLATILITY	THETA_FACTOR	SSL_COUNTER	RHO1
	-8062.0135645111		AA | EUR | Equities | Options | Put | 0_EUR_SELDIV X2000 23 - OTC JPM2 | 15 DEC 23 | P | E | 2000.0000000000 | None | OTC Derivatives_c074a7b0-7710-11e9-9400-98972329be46_TBRX			-9.6483616539		271221.9250623579	1314108.5145504577		20200831			30200831.0000000000	20200831	21183.7091691586	TBRX					EUR	 	AA | EUR | Equities | Options | Put | 0_EUR_SELDIV X2000 23 - OTC JPM2 | 15 DEC 23 | P | E | 2000.0000000000 | None | OTC Derivatives							1.0000000000	-13430.4220393278
	-4076.0273942856		AA | EUR | Equities | Options | Call | SD3E FEB26 CALL50 OTC - EPSILON | 11 FEB 26 | C | E | 954.4350000000 | None | OTC Derivatives_c11a8b8a-7710-11e9-9400-98972329be46_TBRX			-1.7329880407		-22325.9678665018	-73779.2378996274		20200831			30200831.0000000000	20200831	-1535.4501771736	TBRX					EUR	 	AA | EUR | Equities | Options | Call | SD3E FEB26 CALL50 OTC - EPSILON | 11 FEB 26 | C | E | 954.4350000000 | None | OTC Derivatives							1.0000000000	727.1467798298
	-2013.2100985188		AA | EUR | Equities | Options | Call | SD3E MAR22 CALL50 OTC - EPSILON MAR26 | 14 MAR 22 | C | E | 1015.6550000000 | None | OTC Derivatives_c16b54e8-7710-11e9-9400-98972329be46_TBRX			-1.3195382690		-22224.5552889286	-22512.1535917100		20200831			30200831.0000000000	20200831	-1429.6950934922	TBRX					EUR	 	AA | EUR | Equities | Options | Call | SD3E MAR22 CALL50 OTC - EPSILON MAR26 | 14 MAR 22 | C | E | 1015.6550000000 | None | OTC Derivatives							1.0000000000	224.7106953350
	-9139.4808375921		AA | EUR | Equities | Options | Put | OTC SD3E p1900 DEC25 - JPM | 19 DEC 25 | P | E | 1900.0000000000 | None | OTC Derivatives_c1bfdf36-7710-11e9-9400-98972329be46_TBRX			-6.8207742000		126108.7330907543	983587.7387950053		20200831			30200831.0000000000	20200831	9859.8899053059	TBRX					EUR	 	AA | EUR | Equities | Options | Put | OTC SD3E p1900 DEC25 - JPM | 19 DEC 25 | P | E | 1900.0000000000 | None | OTC Derivatives							1.0000000000	-10218.4500007911
	4782.3618605010		AA | EUR | Equities | Options | Call | OTC SD3E C2000 DEC24 - JPM STD | 20 DEC 24 | C | E | 2000.0000000000 | None | OTC Derivatives_cec810aa-1101-11ea-95c0-9c8971a2b88b_TBRX			4.0751296671		9339.5194188024	36627.5600827247		20200831			30200831.0000000000	20200831	486.4338840165	TBRX					EUR	 	AA | EUR | Equities | Options | Call | OTC SD3E C2000 DEC24 - JPM STD | 20 DEC 24 | C | E | 2000.0000000000 | None | OTC Derivatives							1.0000000000	-323.9535539513
	8277.6453543525		AA | EUR | Equities | Options | Put | OESX 202012 P 3000 | 18 DEC 20 | P | E | 3000.0000000000 | XEUR | Eurex NTA_f380baaa-1f30-11e9-a2d0-b3645e528b7a_TBRX			10.4227943265		-42644.2627891047	-14100.8683252414		20200831			30200831.0000000000	20200831	-5294.9817209071	TBRX					EUR	 	AA | EUR | Equities | Options | Put | OESX 202012 P 3000 | 18 DEC 20 | P | E | 3000.0000000000 | XEUR | Eurex NTA							1.0000000000	142.8180735496
	60107.4473144155		AA | EUR | Equities | Options | Call | OESX 202112 C 2800 | 17 DEC 21 | C | E | 2800.0000000000 | XEUR | Eurex NTA_f3835a4e-1f30-11e9-a2d0-b3645e528b7a_TBRX			24.1298908705		478597.2543725811	470874.3094099600		20200831			30200831.0000000000	20200831	-8539.3050525045	TBRX					EUR	 	AA | EUR | Equities | Options | Call | OESX 202112 C 2800 | 17 DEC 21 | C | E | 2800.0000000000 | XEUR | Eurex NTA							1.0000000000	-4673.6730774364
	-23805.1822216270		AA | EUR | Equities | Options | Call | OESX 202112 C 4000 | 17 DEC 21 | C | E | 4000.0000000000 | XEUR | Eurex NTA_f383887a-1f30-11e9-a2d0-b3645e528b7a_TBRX			-23.1581389443		-81565.3651960636	-102173.8848773941		20200831			30200831.0000000000	20200831	3472.1863543314	TBRX					EUR	 	AA | EUR | Equities | Options | Call | OESX 202112 C 4000 | 17 DEC 21 | C | E | 4000.0000000000 | XEUR | Eurex NTA							1.0000000000	962.8213674091
	-29434.8157155816		AA | EUR | Equities | Options | Call | OESX 202112 C 3300 | 17 DEC 21 | C | E | 3300.0000000000 | XEUR | Eurex NTA_f448d968-1f30-11e9-a2d0-b3645e528b7a_TBRX			-17.7654437386		-160541.8244731923	-178066.1573823636		20200831			30200831.0000000000	20200831	4240.0297488848	TBRX					EUR	 	AA | EUR | Equities | Options | Call | OESX 202112 C 3300 | 17 DEC 21 | C | E | 3300.0000000000 | XEUR | Eurex NTA							1.0000000000	1743.3217696544
	13902.9105088362		AA | EUR | Equities | Options | Call | OESX 202112 C 3400 | 17 DEC 21 | C | E | 3400.0000000000 | XEUR | Eurex NTA_f448ee44-1f30-11e9-a2d0-b3645e528b7a_TBRX			9.1246425019		70733.8070166913	80102.5540916555		20200831			30200831.0000000000	20200831	-2007.0533784997	TBRX					EUR	 	AA | EUR | Equities | Options | Call | OESX 202112 C 3400 | 17 DEC 21 | C | E | 3400.0000000000 | XEUR | Eurex NTA							1.0000000000	-781.0393487102
	5533.9129492715		AA | EUR | Equities | Options | Call | OEDV 202312 C 1900 | 15 DEC 23 | C | E | 1900.0000000000 | XEUR | Eurex NTA_ff76b170-1f30-11e9-a2d0-b3645e528b7a_TBRX			6.4272270140		12375.1997100149	38357.7460183862		20200831			30200831.0000000000	20200831	614.6940074389	TBRX					EUR	 	AA | EUR | Equities | Options | Call | OEDV 202312 C 1900 | 15 DEC 23 | C | E | 1900.0000000000 | XEUR | Eurex NTA							1.0000000000	-342.0664096934
			FONDI_SPAC | USD | Equities | Equities | Common/Ordinary shares | GRAF INDSTRL UNT | XNYS | Virtu_2517098c-514c-11e9-b8d0-ec23cf8de3db_TBRX			0.0000000000		-17918.8919000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					USD	 	FONDI_SPAC | USD | Equities | Equities | Common/Ordinary shares | GRAF INDSTRL UNT | XNYS | Virtu							1.0000000000	0.0000000000
			FONDI_SPAC | USD | Equities | Equities | Common/Ordinary shares | EDTCH HL ACQ UNT | XNAS | Virtu_25254330-514c-11e9-b8d0-ec23cf8de3db_TBRX			0.0000000000		0.0000001000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					USD	 	FONDI_SPAC | USD | Equities | Equities | Common/Ordinary shares | EDTCH HL ACQ UNT | XNAS | Virtu							1.0000000000	0.0000000000
	674.4496339250		FONDI_SPAC | EUR | Equities | Rights | Warrants | WSCF23 | XAIM | BIT MTA_4b8fe69e-01f3-11ea-ade0-0187e19062a0_TBRX			8635.7889324830		46004.5923350961	110328.9163756913		20200831			30200831.0000000000	20200831	-53.5872891718	TBRX					EUR	 	FONDI_SPAC | EUR | Equities | Rights | Warrants | WSCF23 | XAIM | BIT MTA							1.0000000000	-1086.7800550735
	1274.3071957579		FONDI_SPAC | EUR | Equities | Options | Put | OESX 202009 P 3200 | 18 SEP 20 | P | E | 3200.0000000000 | XEUR | Eurex NTA_b87b4db2-ddc1-11e9-9eb0-e7766f5ef7bc_TBRX			12.5512044676		-19857.9051171489	-1121.4985560780		20200831			30200831.0000000000	20200831	-4636.2688727361	TBRX					EUR	 	FONDI_SPAC | EUR | Equities | Options | Put | OESX 202009 P 3200 | 18 SEP 20 | P | E | 3200.0000000000 | XEUR | Eurex NTA							1.0000000000	11.2805975343
			FONDI_SPAC | USD | Equities | Equities | Units | BRLIU | ARCX | Reuters Elektron_d6836c2a-b536-11ea-91a4-bbbbb8cb4493_TBRX			0.0000000000		1512.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					USD	 	FONDI_SPAC | USD | Equities | Equities | Units | BRLIU | ARCX | Reuters Elektron							1.0000000000	0.0000000000
	0.0000000000		FONDI_SPAC | EUR | Equities | Rights | Warrants | WLCC | XAIM | BIT MTA_ef9d553e-1f2a-11e9-a2d0-b3645e528b7a_TBRX					0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	FONDI_SPAC | EUR | Equities | Rights | Warrants | WLCC | XAIM | BIT MTA							1.0000000000	0.0000000000
			FONDI_SPAC | EUR | Equities | Equities | Common/Ordinary shares | ORS | MTAA | BIT MTA_ef9fd25a-1f2a-11e9-a2d0-b3645e528b7a_TBRX			0.0000000000		4.9800000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	FONDI_SPAC | EUR | Equities | Equities | Common/Ordinary shares | ORS | MTAA | BIT MTA							1.0000000000	0.0000000000
			FONDI_SPAC | EUR | Equities | Equities | Units | QFARE | MIVX | BIT MTA_efa0df6a-1f2a-11e9-a2d0-b3645e528b7a_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	FONDI_SPAC | EUR | Equities | Equities | Units | QFARE | MIVX | BIT MTA							1.0000000000	0.0000000000
			FONDI_SPAC | EUR | Equities | Equities | Units | QFAL | MIVX | BIT MTA_efa281ee-1f2a-11e9-a2d0-b3645e528b7a_TBRX			0.0000000000		29821.8975000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	FONDI_SPAC | EUR | Equities | Equities | Units | QFAL | MIVX | BIT MTA							1.0000000000	0.0000000000
	0.0000000000		FONDI_SPAC | EUR | Equities | Rights | Warrants | WVEI1 | XAIM | BIT MTA_efa2e012-1f2a-11e9-a2d0-b3645e528b7a_TBRX					0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	FONDI_SPAC | EUR | Equities | Rights | Warrants | WVEI1 | XAIM | BIT MTA							1.0000000000	0.0000000000
			FONDI_SPAC | EUR | Equities | Equities | Common/Ordinary shares | ECNL | MTAA | BIT MTA_efa30650-1f2a-11e9-a2d0-b3645e528b7a_TBRX			0.0000000000		5306.9413500000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	FONDI_SPAC | EUR | Equities | Equities | Common/Ordinary shares | ECNL | MTAA | BIT MTA							1.0000000000	0.0000000000
			FONDI_SPAC | EUR | Equities | Equities | Units | QFMRA | MIVX | BIT MTA_efa4855c-1f2a-11e9-a2d0-b3645e528b7a_TBRX			0.0000000000		22655.3208000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	FONDI_SPAC | EUR | Equities | Equities | Units | QFMRA | MIVX | BIT MTA							1.0000000000	0.0000000000
	-676.1007984543		VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E NOV24 CCAP - 4323 | 27 NOV 24 | C | E | 3435.0560000000 | XXXX | Internal_bbd661a2-9e9d-11ea-a0a0-6b77645bee53_TBRX			-0.5958382513		-729.4052776205	-3326.6833456568		20200831			30200831.0000000000	20200831	-24.2675816165	TBRX					EUR	 	VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E NOV24 CCAP - 4323 | 27 NOV 24 | C | E | 3435.0560000000 | XXXX | Internal							1.0000000000	26.2470718715
	16850.1239316125		VOL_STCK_AA_PR | EUR | Equities | Options | Put | OPT_SD3E JAN25 P95 - 4412 | 29 JAN 25 | P | E | 2041.2460000000 | XXXX | Internal_bbe2994a-9e9d-11ea-a0a0-6b77645bee53_TBRX			14.1711473360		-366283.0073205674	-2487940.5174844274		20200831			30200831.0000000000	20200831	-28714.2743823797	TBRX					EUR	 	VOL_STCK_AA_PR | EUR | Equities | Options | Put | OPT_SD3E JAN25 P95 - 4412 | 29 JAN 25 | P | E | 2041.2460000000 | XXXX | Internal							1.0000000000	25611.6181301822
	4005.7959084486		VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_CERT SD3E NOV25 BDT CALL50 6Y - 4791 | 25 NOV 24 | C | E | 952.7500000000 | XXXX | Internal_bc1c464a-9e9d-11ea-a0a0-6b77645bee53_TBRX			1.8091062716		25516.5856662597	66228.0089702754		20200831			30200831.0000000000	20200831	1748.4225733302	TBRX					EUR	 	VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_CERT SD3E NOV25 BDT CALL50 6Y - 4791 | 25 NOV 24 | C | E | 952.7500000000 | XXXX | Internal							1.0000000000	-656.1679578836
	0.0000000000		VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_EPC SD3E NOV21 CNP 2Y CAP - 4761 | 16 NOV 20 | C | E | 82.7090600000 | XXXX | Internal_bc227182-9e9d-11ea-a0a0-6b77645bee53_TBRX			0.0000000000		-71108.8469357184	-893.1057598094		20200831			30200831.0000000000	20200831	-5333.6002848092	TBRX					EUR	 	VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_EPC SD3E NOV21 CNP 2Y CAP - 4761 | 16 NOV 20 | C | E | 82.7090600000 | XXXX | Internal							1.0000000000	8.9404475802
	1439.9780425821		VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E MAY25 CATM - 4992 | 06 MAY 25 | C | E | 1984.9900000000 | XXXX | Internal_bc681afc-9e9d-11ea-a0a0-6b77645bee53_TBRX			1.1947604441		2747.7773656930	11745.9540576668		20200831			30200831.0000000000	20200831	148.3192960997	TBRX					EUR	 	VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E MAY25 CATM - 4992 | 06 MAY 25 | C | E | 1984.9900000000 | XXXX | Internal							1.0000000000	-102.9066925943
	10128.8126639026		VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E JUN19 BDT C66.66 5Y - 5060 | 24 JUN 24 | C | E | 1277.9600000000 | XXXX | Internal_bc785f52-9e9d-11ea-a0a0-6b77645bee53_TBRX			7.1161128037		41251.7407344834	118631.1645768719		20200831			30200831.0000000000	20200831	2616.0252106955	TBRX					EUR	 	VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E JUN19 BDT C66.66 5Y - 5060 | 24 JUN 24 | C | E | 1277.9600000000 | XXXX | Internal							1.0000000000	-1143.0205213809
	11214.6370870114		VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E JUN19 BDT C66.66 7Y - 5060 | 24 JUN 26 | C | E | 1277.9600000000 | XXXX | Internal_bc79a7ae-9e9d-11ea-a0a0-6b77645bee53_TBRX			6.3434080186		37126.1558458820	156317.2867841277		20200831			30200831.0000000000	20200831	2431.2231882175	TBRX					EUR	 	VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E JUN19 BDT C66.66 7Y - 5060 | 24 JUN 26 | C | E | 1277.9600000000 | XXXX | Internal							1.0000000000	-1480.6968491087
	-8463.0654919718		VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E MAR26 CCAP - 5202 | 26 MAR 26 | C | E | 2681.3910000000 | XXXX | Internal_bc87d4dc-9e9d-11ea-a0a0-6b77645bee53_TBRX			-6.2036596926		-11310.5016504281	-61459.1943350302		20200831			30200831.0000000000	20200831	-558.8682172282	TBRX					EUR	 	VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E MAR26 CCAP - 5202 | 26 MAR 26 | C | E | 2681.3910000000 | XXXX | Internal							1.0000000000	503.3406613889
			VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | CERT SD3E APR26 BDT | SEDX | BIT SEDEX_196a3d22-6fc2-11e9-a250-f628c381b22f_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | CERT SD3E APR26 BDT | SEDX | BIT SEDEX							1.0000000000	0.0000000000
			VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SD3E MAR25 BDT | ETLX | EuroTLX Equities_341ea1c4-1f2e-11e9-a2d0-b3645e528b7a_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SD3E MAR25 BDT | ETLX | EuroTLX Equities							1.0000000000	0.0000000000
			VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SD3E JAN25 BDT | ETLX | EuroTLX Equities_34281448-1f2e-11e9-a2d0-b3645e528b7a_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SD3E JAN25 BDT | ETLX | EuroTLX Equities							1.0000000000	0.0000000000
			VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SD3E NOV21 BDT | ETLX | EuroTLX Equities_342de68e-1f2e-11e9-a2d0-b3645e528b7a_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SD3E NOV21 BDT | ETLX | EuroTLX Equities							1.0000000000	0.0000000000
			VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP SD3E MAR26 FID | SEDX | BIT SEDEX_4ce5bcc4-e59e-11e9-8320-5149c5b639d8_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP SD3E MAR26 FID | SEDX | BIT SEDEX							1.0000000000	0.0000000000
			VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP SD3E FEB23 FID | SEDX | BIT SEDEX_b4d6a5d0-416d-11e9-9360-37331ad62bfb_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	VOL_STCK_AA_SEC | EUR | Equities | Miscellaneous | Combined Instruments | EP SD3E FEB23 FID | SEDX | BIT SEDEX							1.0000000000	0.0000000000
			EQ_MNGT | CHF | Equities | Equities | Common/Ordinary shares | ABB LTD N | XSWX | Reuters Elektron_25336438-514c-11e9-b8d0-ec23cf8de3db_TBRX			0.0000000000		6961.5000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					CHF	 	EQ_MNGT | CHF | Equities | Equities | Common/Ordinary shares | ABB LTD N | XSWX | Reuters Elektron							1.0000000000	0.0000000000
			EQ_MNGT | EUR | Equities | Equities | Common/Ordinary shares | UNC | XBRU | Euronext Optiq_6e41924c-1f2b-11e9-a2d0-b3645e528b7a_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	EQ_MNGT | EUR | Equities | Equities | Common/Ordinary shares | UNC | XBRU | Euronext Optiq							1.0000000000	0.0000000000
			EQ_MNGT | EUR | Equities | Equities | Common/Ordinary shares | ESSILOR INTL | XPAR | Euronext Optiq_ef9ea4c0-1f2a-11e9-a2d0-b3645e528b7a_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	EQ_MNGT | EUR | Equities | Equities | Common/Ordinary shares | ESSILOR INTL | XPAR | Euronext Optiq							1.0000000000	0.0000000000
			EQ_MNGT | EUR | Equities | Equities | Common/Ordinary shares | TELEFONICA | XMAD | Reuters Elektron_ef9f3a5c-1f2a-11e9-a2d0-b3645e528b7a_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	EQ_MNGT | EUR | Equities | Equities | Common/Ordinary shares | TELEFONICA | XMAD | Reuters Elektron							1.0000000000	0.0000000000
			EQ_MNGT | EUR | Equities | Equities | Common/Ordinary shares | ATL | MTAA | BIT MTA_efa0e424-1f2a-11e9-a2d0-b3645e528b7a_TBRX			0.0000000000		7254.9000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	EQ_MNGT | EUR | Equities | Equities | Common/Ordinary shares | ATL | MTAA | BIT MTA							1.0000000000	0.0000000000
			EQ_MNGT | EUR | Equities | Equities | Common/Ordinary shares | E.ON | XETR | Xetra T7_efa2205a-1f2a-11e9-a2d0-b3645e528b7a_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					EUR	 	EQ_MNGT | EUR | Equities | Equities | Common/Ordinary shares | E.ON | XETR | Xetra T7							1.0000000000	0.0000000000
			GMT_LONDON | USD | Equities | Futures | Financial Futures | EMINI S&P SEP0 | SEP 20 | XCME | Reuters Elektron_93b981ba-9645-11e9-a180-91725b79faed_TBRX			0.0000000000		0.0000000000	0.0000000000		20200831			30200831.0000000000	20200831	0.0000000000	TBRX					USD	 	GMT_LONDON | USD | Equities | Futures | Financial Futures | EMINI S&P SEP0 | SEP 20 | XCME | Reuters Elektron							1.0000000000	0.0000000000
	-549.1937704893		VOL_STOCK_SS_PR | EUR | Equities | Options | Put | OPT_EPC ENI AUG22 PUT100 - 4690 | 10 AUG 22 | P | E | 16.1000000000 | XXXX | Internal_011aa274-aef6-11ea-8700-3d076c78611f_TBRX			-906.1698012464		121658.6954093209	495374.9612888625		20200831			30200831.0000000000	20200831	401.3785930630	TBRX					EUR	 	VOL_STOCK_SS_PR | EUR | Equities | Options | Put | OPT_EPC ENI AUG22 PUT100 - 4690 | 10 AUG 22 | P | E | 16.1000000000 | XXXX | Internal							1.0000000000	-5003.5394354674
	666.7236513178		VOL_STOCK_SS_PR | EUR | Equities | Options | Call | OPT_EPC G JUN21 CALL ATM  IPB - 4613 | 29 JUN 21 | C | E | 14.6000000000 | XXXX | Internal_5cd5fd8e-aef1-11ea-8700-3d076c78611f_TBRX			1571.0139069903		2733.4607222591	2078.5258597909		20200831			30200831.0000000000	20200831	-155.4736716802	TBRX					EUR	 	VOL_STOCK_SS_PR | EUR | Equities | Options | Call | OPT_EPC G JUN21 CALL ATM  IPB - 4613 | 29 JUN 21 | C | E | 14.6000000000 | XXXX | Internal							1.0000000000	-20.1713883969
	-8577.8435829722		VOL_STOCK_SS_PR | EUR | Equities | Options | Put | OPT_EPC ENEL JULY22 PUT100 - 4642 | 07 JUL 22 | P | E | 4.8613000000 | XXXX | Internal_bbf2f330-9e9d-11ea-a0a0-6b77645bee53_TBRX			-7511.7863826715		13482.2826665827	28936.6434357227		20200831			30200831.0000000000	20200831	928.6585679803	TBRX					EUR	 	VOL_STOCK_SS_PR | EUR | Equities | Options | Put | OPT_EPC ENEL JULY22 PUT100 - 4642 | 07 JUL 22 | P | E | 4.8613000000 | XXXX | Internal							1.0000000000	-301.3195749953
	-10977.5380474751		VOL_STOCK_SS_PR | EUR | Equities | Options | Put | OPT_EPC ENI SEP25 PATM - 5214 | 26 SEP 25 | P | E | 14.0073000000 | XXXX | Internal_bc7e3152-9e9d-11ea-a0a0-6b77645bee53_TBRX			-11937.9953072545		331801.1187286829	3291457.6066228831		20200831			30200831.0000000000	20200831	732.9163825461	TBRX					EUR	 	VOL_STOCK_SS_PR | EUR | Equities | Options | Put | OPT_EPC ENI SEP25 PATM - 5214 | 26 SEP 25 | P | E | 14.0073000000 | XXXX | Internal							1.0000000000	-33855.0633018678
	-2579.3177448212		VOL_STOCK_SS_PR | EUR | Equities | Options | Call | OPT_EPC ENI SEP25 C130 - 5214 | 26 SEP 25 | C | E | 18.2095000000 | XXXX | Internal_bc7f6c70-9e9d-11ea-a0a0-6b77645bee53_TBRX			-3033.1208448913		-2872.3525506440	-14000.8286312513		20200831			30200831.0000000000	20200831	98.3541830208	TBRX					EUR	 	VOL_STOCK_SS_PR | EUR | Equities | Options | Call | OPT_EPC ENI SEP25 C130 - 5214 | 26 SEP 25 | C | E | 18.2095000000 | XXXX | Internal							1.0000000000	115.7566066169
