Bof_20200828
INSTRUMENTID_FE	TBRICKS_INSTRUMENT_ID	TBRICKS_INSTRUMENT_ID_COMPOSITE	DEALID_FE	PORTFOLIOID_FE	CURRENCY	RHO	NUMBER_OF_CONTRACTS	DELTA	GAMMA	DELTA_1_PERCENT	UP_DELTA_1_PERCENT	DOWN_DELTA_1_PERCENT	THETA	THEORETICAL_VALUE	VOLATILITY	DISCOUNT	VEGA	THEORETICAL_VALUE_OF_DEAL	INTERNAL_MODEL	RHO-1	REF_DATE	INSTRUMENTID_FE_COMPOSITE	GAMMA_1_PERCENT	VEGA_1_PERCENT
DDAXK MAY22 P100 BOND | 26 MAY 22 | P | E | 145.8900000000	84237400-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	31e5e236-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	54.339097880604555	-34.272395	16.560516822890563	-0.3137584050800053	26.27657204288046			0.7196053502395634	19.59703674385193	21.803441745485287	0.3377099727842114	-24.95832531883045	-671.6373841148072	EUROPEAN_ESCROWED_DIVIDEND	-0.5594687441932921	2020-08-28	EP3 DDAXK MAY22 BDT	-0.4978404613404444	-39.60137478338828
DDAXK MAY22 CALL0 BOND | 26 MAY 22 | C | E | .0001000000	84231384-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	31e5e236-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-4.835724924220925	-34.272395	-32.756694156855	0	-51.97504661868184			-0.38894404715644165	138.62172750546148	38.374670495478426	0.3377099727842114	0	-4750.898600649541	EUROPEAN_ESCROWED_DIVIDEND	0.04867811127161299	2020-08-28	EP3 DDAXK MAY22 BDT	0	0
DDAXK MAY22 PATM | 26 MAY 22 | P | E | 145.8900000000	84239fac-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	31e5e236-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-56.81098017020437	34.272395	-17.20616836427129	0.3133276242802769	-27.301027343589254			-0.8673406033649514	20.887704613039958	21.803441745485287	-0.4475176268255344	24.897253408015263	715.8716631414276	EUROPEAN_ESCROWED_DIVIDEND	0.5844025115125169	2020-08-28	EP3 DDAXK MAY22 BDT	0.4971569414455154	39.504471982497826
DDAXK MAY22 C100 BOND | 26 MAY 22 | C | E | 145.8900000000	84235dd0-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	31e5e236-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	36.225412813198176	34.272395	16.196177333964435	0.3137584050800053	25.698474575801374			-0.47658800744946617	13.183487705250947	21.803441745485287	0.3377099727842114	24.95832531883045	451.82969811200405	EUROPEAN_ESCROWED_DIVIDEND	-0.3540513044426399	2020-08-28	EP3 DDAXK MAY22 BDT	0.4978404613404444	39.60137478338828
DDAXK MAY22 P90 | 26 MAY 22 | P | E | 131.3010000000	8423fb5a-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	31e5e236-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	40.285822489067634	-34.272395	12.475510353695025	-0.2754575586492313	19.7948922782079			0.8219391837580304	13.889871498488311	23.73416720589884	-0.4475176268255344	-23.826288256892468	-476.0391624954333	EUROPEAN_ESCROWED_DIVIDEND	-0.4162660808137829	2020-08-28	EP3 DDAXK MAY22 BDT	-0.4370685083087354	-37.80517157721128
EPC SD3E NOV26 CNP 3Y FLOOR | 22 NOV 22 | C | E | .0001000000	25fb6804-0c3e-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	31e56324-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	0.5769214018826462	0.48256499999999997	0.048256499999999994	0	7.001535584999999			0.0013630029962406205	1339.476407789999	49.02483467090216	-0.441905721226633	0	646.3844327251808	EUROPEAN_ESCROWED_DIVIDEND	-0.005809762700676566	2020-08-28	EPC SD3E NOV26 BDT	0	0
EPC SD3E NOV26 CNP 3Y CAP | 22 NOV 22 | C | E | 41.4452900000	2ccb6256-0c3e-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	31e56324-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-1.0223777578323556	-0.48256499999999997	-0.04825649160861633	-0.00000000004505321580297587	-7.001534367494143			-0.0015333379196771487	1297.6207876350477	49.02483467090216	-0.441905721226633	-0.000008854584763243585	-626.1863753851068	EUROPEAN_ESCROWED_DIVIDEND	0.0103146825474741	2020-08-28	EPC SD3E NOV26 BDT	-0.000000000653677108085377	-0.00012847117032990115
SD3E NOV26 C0 BOND | 18 NOV 26 | C | E | .0001000000	cde95438-0c3c-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	31e56324-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	4.174679390445937	0.48256499999999997	0.04795718414820079	0	6.958107848062453			-0.004528206482541985	1143.1382803894157	38.31313475115194	1.0651110286835679	0	551.6385242761183	EUROPEAN_ESCROWED_DIVIDEND	-0.04258588679828054	2020-08-28	EPC SD3E NOV26 BDT	0	0
SD3E NOV26 PATM | 18 NOV 26 | P | E | 2072.2600000000	048ec3ba-0c3d-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	31e56324-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	62.461140252117104	-0.48256499999999997	0.043725860347936886	-0.000016774178364923806	6.344185077882163			0.01656222603981721	994.954756658441	16.109011491439365	-0.309507931657589	-2.179156693646253	-480.13034214688054	EUROPEAN_ESCROWED_DIVIDEND	-0.6499448351630923	2020-08-28	EPC SD3E NOV26 BDT	-0.00024337655389667948	-31.617384468113492
SD3E NOV26 P90 | 18 NOV 26 | P | E | 1865.0340000000	1b67ad54-0c3d-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	31e56324-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-54.484618053287	0.48256499999999997	-0.04119762852353635	0.00002323670356727118	-5.977363922479889			-0.020725988476550324	795.7204289340106	16.25036948041034	-0.309507931657589	3.0452017390413477	383.9868287885408	EUROPEAN_ESCROWED_DIVIDEND	0.569829232831383	2020-08-28	EPC SD3E NOV26 BDT	0.00033714133205753756	44.18283203175092
EPC SD3E NOV26 CNP 1Y CAP | 20 NOV 20 | C | E | 41.4452900000	f16b40aa-0c3d-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	31e56324-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-0.04939636622348287	-0.48256499999999997	-0.048256499999999994	0	-7.001535584999999			-0.00029688602756975	1402.0018975553876	87.77432391826923	-0.38640346554688015	0	-676.5570456938156	EUROPEAN_ESCROWED_DIVIDEND	0.0004945217294317285	2020-08-28	EPC SD3E NOV26 BDT	0	0
SD3E NOV26 P100 BOND | 18 NOV 26 | P | E | 2072.2600000000	d4f32f10-0c3c-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	31e56324-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-55.69021721264017	0.48256499999999997	-0.04163065398962461	0.0000222135930191419	-6.040191587354635			0.03632071320120315	822.0517364283118	16.109011491439365	1.0651110286835679	2.9351247213562437	396.69339618952824	EUROPEAN_ESCROWED_DIVIDEND	0.5819759848421954	2020-08-28	EPC SD3E NOV26 BDT	0.0003222970211147298	42.585724582157745
SD3E NOV26 C100 BOND | 18 NOV 26 | C | E | 2072.2600000000	d4e35cc0-0c3c-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	31e56324-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-4.939512626081496	-0.48256499999999997	-0.006326530158576183	-0.0000222135930191419	-0.9179162607078184			0.018746142530072604	25.80791500263713	16.109011491439365	1.0651110286835679	-2.9351247213562437	-12.453996503247586	EUROPEAN_ESCROWED_DIVIDEND	0.04308664142726045	2020-08-28	EPC SD3E NOV26 BDT	-0.0003222970211147298	-42.585724582157745
SD3E NOV26 CCAP | 18 NOV 26 | C | E | 2735.3832000000	28e7bfaa-0c3d-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	31e56324-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-0.8604946588536003	-0.48256499999999997	-0.0009804736204465797	-0.000005172871983074381	-0.14225691759059425			0.003292391115793632	3.0118720695812833	16.104275412087908	-0.309507931657589	-0.6718173746913274	-1.4534240452574918	EUROPEAN_ESCROWED_DIVIDEND	0.006951203337828644	2020-08-28	EPC SD3E NOV26 BDT	-0.0000750531996024262	-9.747398289396468
EPC SD3E NOV26 CNP 2Y CAP | 22 NOV 21 | C | E | 41.4452900000	0a64b60e-0c3e-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	31e56324-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-0.4118095310088002	-0.48256499999999997	-0.048256499999999994	0	-7.001535584999999			-0.0009767512128097337	1349.6762193249697	53.45963618613324	-0.42899590418821637	0	-651.306504778554	EUROPEAN_ESCROWED_DIVIDEND	0.004139151431646023	2020-08-28	EPC SD3E NOV26 BDT	0	0
EPC SD3E NOV26 CNP 2Y FLOOR | 22 NOV 21 | C | E | .0001000000	02b7595c-0c3e-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	31e56324-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	0.16599542962927782	0.48256499999999997	0.048256499999999994	0	7.001535584999999			0.0007057242844837174	1391.3407031523698	53.45963618613324	-0.42899590418821637	0	671.4123264167233	EUROPEAN_ESCROWED_DIVIDEND	-0.0016657080535192152	2020-08-28	EPC SD3E NOV26 BDT	0	0
SD3E NOV26 CATM | 18 NOV 26 | C | E | 2072.2600000000	04821048-0c3d-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	31e56324-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	3.4064729276745127	0.48256499999999997	0.004231323800263904	0.000016774178364923806	0.6139227701802898			-0.010564812320035054	15.8940278914624	16.109011491439365	-0.309507931657589	2.179156693646253	7.669901569443552	EUROPEAN_ESCROWED_DIVIDEND	-0.029144377310483156	2020-08-28	EPC SD3E NOV26 BDT	0.00024337655389667948	31.617384468113492
EPC SD3E NOV26 CNP 1Y FLOOR | 20 NOV 20 | C | E | .0001000000	a58c81a8-0c3d-11ea-a960-70eafec178a3	1e71042e-1132-11ea-95c0-9c8971a2b88b	31e56324-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	0.003380994412755791	0.48256499999999997	0.048256499999999994	0	7.001535584999999			0.00008541747448656337	1443.483959384596	87.77432391826923	-0.38640346554688015	0	696.5748368604276	EUROPEAN_ESCROWED_DIVIDEND	-0.00003383301520320401	2020-08-28	EPC SD3E NOV26 BDT	0	0
DDAXK MAY22 CATM | 26 MAY 22 | C | E | 145.8900000000	84238968-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	31e5e4c0-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	34.97286602406914	34.272395	15.550525792583715	0.3133276242802769	24.674019275092583			-0.39508460576551285	12.404698769804106	21.803441745485287	-0.4475176268255344	24.897253408015263	425.1387360947404	EUROPEAN_ESCROWED_DIVIDEND	-0.3414181121158722	2020-08-28	EP3 DDAXK MAY22 BDT	0.4971569414455154	39.504471982497826
DDAXK MAY22 CCAP | 26 MAY 22 | C | E | 192.5748000000	8423cd88-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	31e5e4c0-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-7.787636560953725	-34.272395	-2.998146481224531	-0.15960597530765233	-4.757159021758964			0.16239939848330856	1.2527397586057933	17.67757480502519	-0.4475176268255344	-10.282519222899873	-42.9343918391424	EUROPEAN_ESCROWED_DIVIDEND	0.07258023334625806	2020-08-28	EP3 DDAXK MAY22 BDT	-0.253246801020652	-16.31527325097523
DDAXK MAY22 P100 BOND | 26 MAY 22 | P | E | 145.8900000000	84237400-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	31e5e4c0-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-54.339097880604555	34.272395	-16.560516822890563	0.3137584050800053	-26.27657204288046			-0.7196053502395634	19.59703674385193	21.803441745485287	0.3377099727842114	24.95832531883045	671.6373841148072	EUROPEAN_ESCROWED_DIVIDEND	0.5594687441932921	2020-08-28	EP3 DDAXK MAY22 BDT	0.4978404613404444	39.60137478338828
DDAXK MAY22 CALL0 BOND | 26 MAY 22 | C | E | .0001000000	84231384-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	31e5e4c0-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	4.835724924220925	34.272395	32.756694156855	0	51.97504661868184			0.38894404715644165	138.62172750546148	38.374670495478426	0.3377099727842114	0	4750.898600649541	EUROPEAN_ESCROWED_DIVIDEND	-0.04867811127161299	2020-08-28	EP3 DDAXK MAY22 BDT	0	0
DDAXK MAY22 PATM | 26 MAY 22 | P | E | 145.8900000000	84239fac-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	31e5e4c0-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	56.81098017020437	-34.272395	17.20616836427129	-0.3133276242802769	27.301027343589254			0.8673406033649514	20.887704613039958	21.803441745485287	-0.4475176268255344	-24.897253408015263	-715.8716631414276	EUROPEAN_ESCROWED_DIVIDEND	-0.5844025115125169	2020-08-28	EP3 DDAXK MAY22 BDT	-0.4971569414455154	-39.504471982497826
DDAXK MAY22 C100 BOND | 26 MAY 22 | C | E | 145.8900000000	84235dd0-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	31e5e4c0-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-36.225412813198176	-34.272395	-16.196177333964435	-0.3137584050800053	-25.698474575801374			0.47658800744946617	13.183487705250947	21.803441745485287	0.3377099727842114	-24.95832531883045	-451.82969811200405	EUROPEAN_ESCROWED_DIVIDEND	0.3540513044426399	2020-08-28	EP3 DDAXK MAY22 BDT	-0.4978404613404444	-39.60137478338828
DDAXK MAY22 P90 | 26 MAY 22 | P | E | 131.3010000000	8423fb5a-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	31e5e4c0-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-40.285822489067634	34.272395	-12.475510353695025	0.2754575586492313	-19.7948922782079			-0.8219391837580304	13.889871498488311	23.73416720589884	-0.4475176268255344	23.826288256892468	476.0391624954333	EUROPEAN_ESCROWED_DIVIDEND	0.4162660808137829	2020-08-28	EP3 DDAXK MAY22 BDT	0.4370685083087354	37.80517157721128
SD3E OCT23 CATM | 23 OCT 23 | C | E | 1892.7600000000	712dedee-62b4-11e9-b160-4ad6f9df0bf5	344387be-1f2e-11e9-a2d0-b3645e528b7a	31e5659a-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-177.85505131227313	-47.79792463	-0.4100614317236876	-0.0021712273618451805	-59.49581312878983			1.490891695089227	12.247360680044267	15.092970740159926	-0.40307107679791776	-170.92581245293852	-585.3984227011814	EUROPEAN_ESCROWED_DIVIDEND	1.5880502367210587	2020-08-28	EP SD3E OCT23 VUB	-0.031502337793011724	-2479.962612879685
SD3E OCT23 PUT100 BOND | 23 OCT 23 | P | E | 1892.7600000000	712db568-62b4-11e9-b160-4ad6f9df0bf5	344387be-1f2e-11e9-a2d0-b3645e528b7a	31e5659a-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	2447.0498935159676	-43.85130699999999	3.9140689313407537	-0.0023021322749640703	567.8922612482299			-1.2205917554118029	594.2903661307062	15.092970740159926	0.49702242341147906	-181.76246477375528	-26060.409292339995	EUROPEAN_ESCROWED_DIVIDEND	-25.084715047498644	2020-08-28	EP SD3E OCT23 VUB	-0.033401637177453695	-2637.1916014024155
SD3E OCT23 CALL0 BOND | 23 OCT 23 | C | E | .0001000000	712d3354-62b4-11e9-b160-4ad6f9df0bf5	344387be-1f2e-11e9-a2d0-b3645e528b7a	31e5659a-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-110.88348855558817	-43.85130699999999	-4.372868586145748	0	-634.4595031638866			-0.38395274505878196	1284.5962969636462	45.11086137676946	0.49702242341147906	0	-56331.22658921601	EUROPEAN_ESCROWED_DIVIDEND	1.120383917235257	2020-08-28	EP SD3E OCT23 VUB	0	0
SD3E OCT23 CALL100 BOND | 23 OCT 23 | C | E | 1892.7600000000	712d9fb0-62b4-11e9-b160-4ad6f9df0bf5	344387be-1f2e-11e9-a2d0-b3645e528b7a	31e5659a-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	196.0016163176585	43.85130699999999	0.4587996548049944	0.0023021322749640703	66.56724191565664			-1.88177614042718	15.51040472707372	15.092970740159926	0.49702242341147906	181.76246477375528	680.1515193811608	EUROPEAN_ESCROWED_DIVIDEND	-1.7620454615488474	2020-08-28	EP SD3E OCT23 VUB	0.033401637177453695	2637.1916014024155
CERT SD3E APR26 BDT P100 BOND | 28 APR 26 | P | E | 2045.3200000000	b9c074c6-7710-11e9-9400-98972329be46	196a3d22-6fc2-11e9-a250-f628c381b22f	31e5e75e-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	767.3633532811593	-7.333815	0.6359809512938527	-0.0003415965053363292	92.2744762232251			-0.412276965933088	790.4065376009746	16.028630844241402	0.9953452280448619	-42.48714128891496	-5796.6953215560925	EUROPEAN_ESCROWED_DIVIDEND	-7.991635760746587	2020-08-28	CERT SD3E APR26 BDT	-0.0049562236959248005	-616.4459329608671
CERT SD3E APR26 BDT C66.66 3Y | 26 APR 22 | C | E | 1363.5535000000	b9c138c0-7710-11e9-9400-98972329be46	196a3d22-6fc2-11e9-a250-f628c381b22f	31e5e75e-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-3.9516422334049	-0.3740245650000001	-0.020094425281450112	-0.00004278272793720843	-2.915500164085597			0.05772075115078187	132.91195929689718	19.860934784073596	-0.4452233876311705	-2.597497404687145	-49.71233775931968	EUROPEAN_ESCROWED_DIVIDEND	0.03866649030323911	2020-08-28	CERT SD3E APR26 BDT	-0.0006207345996409571	-37.68708984460579
CERT SD3E APR26 BDT C66.66 6Y | 24 APR 25 | C | E | 1363.5535000000	b9c20af2-7710-11e9-9400-98972329be46	196a3d22-6fc2-11e9-a250-f628c381b22f	31e5e75e-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-8.286848246262808	-0.3740245650000001	-0.016025487891668	-0.00003157218381653924	-2.3251380382021103			0.02601921562037325	118.76965260859106	17.76283458256796	-0.3646447850469735	-3.814408940484615	-44.422767652129394	EUROPEAN_ESCROWED_DIVIDEND	0.07855451909722995	2020-08-28	CERT SD3E APR26 BDT	-0.00045808081499416783	-55.34325931749128
CERT SD3E APR26 BDT C66.66 5Y | 24 APR 24 | C | E | 1363.5535000000	b9c1dc12-7710-11e9-9400-98972329be46	196a3d22-6fc2-11e9-a250-f628c381b22f	31e5e75e-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-7.044343240658693	-0.3740245650000001	-0.01703885063470343	-0.000034007843972410006	-2.4721668385891205			0.03146997325055803	123.95947203661086	18.051743553360723	-0.3917020265855826	-3.5590743002998724	-46.36388760612305	EUROPEAN_ESCROWED_DIVIDEND	0.06745871250486057	2020-08-28	CERT SD3E APR26 BDT	-0.0004934198081956968	-51.63860902305085
CERT SD3E APR26 BDT C66.66 4Y | 25 APR 23 | C | E | 1363.5535000000	b9c1a81e-7710-11e9-9400-98972329be46	196a3d22-6fc2-11e9-a250-f628c381b22f	31e5e75e-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-5.650234713833158	-0.3740245650000001	-0.01843402639964083	-0.00003733975720701191	-2.674592890323888			0.03933371915740738	130.38905127808732	18.686526138900703	-0.4206809133749283	-3.1826943290450784	-48.76870818504931	EUROPEAN_ESCROWED_DIVIDEND	0.0546974647299061	2020-08-28	CERT SD3E APR26 BDT	-0.0005417625373165358	-46.177712020115045
CERT SD3E APR26 BDT C66.66 2Y | 26 APR 21 | C | E | 1363.5535000000	b9c105da-7710-11e9-9400-98972329be46	196a3d22-6fc2-11e9-a250-f628c381b22f	31e5e75e-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-1.8469655517747612	-0.3740245650000001	-0.02271404652369235	-0.0000547959688571533	-3.295581010122523			0.11073985439063205	127.61768254833191	23.12781906583484	-0.37591703558305906	-1.6313442268341218	-47.73214820144794	EUROPEAN_ESCROWED_DIVIDEND	0.01828516995767866	2020-08-28	CERT SD3E APR26 BDT	-0.0007950347121484371	-23.669173387136276
CERT SD3E APR26 BDT C100 BOND | 28 APR 26 | C | E | 2045.3200000000	b9c0557c-7710-11e9-9400-98972329be46	196a3d22-6fc2-11e9-a250-f628c381b22f	31e5e75e-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	67.11582576175797	7.333815	0.09325913672952553	0.0003415965053363292	13.53096814808686			-0.28454664222643034	24.26822930151681	16.028630844241402	0.9953452280448619	42.48714128891496	177.97870407490353	EUROPEAN_ESCROWED_DIVIDEND	-0.5884757454275978	2020-08-28	CERT SD3E APR26 BDT	0.0049562236959248005	616.4459329608671
CERT SD3E APR26 BDT C66.66 7Y | 28 APR 26 | C | E | 1363.5535000000	b9c253d6-7710-11e9-9400-98972329be46	196a3d22-6fc2-11e9-a250-f628c381b22f	31e5e75e-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-9.441254899194282	-0.3740245650000001	-0.015348109092054505	-0.000029557975265827076	-2.226857148166188			0.02247006134334719	116.07077532137129	17.70460116974453	-0.3305594362650958	-4.006780836672746	-43.41332124878864	EUROPEAN_ESCROWED_DIVIDEND	0.08872087843111646	2020-08-28	CERT SD3E APR26 BDT	-0.00042885666313188504	-58.13438315928488
CERT SD3E APR26 BDT C0 BOND | 28 APR 26 | C | E | .0001000000	b9c0291c-7710-11e9-9400-98972329be46	196a3d22-6fc2-11e9-a250-f628c381b22f	31e5e75e-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-53.89439165629804	-7.333815	-0.7292400880233783	0	-105.80544437131195			0.054395008037310524	1167.0829763053143	38.668708735478305	0.9953452280448619	0	-8559.17063787256	EUROPEAN_ESCROWED_DIVIDEND	0.5488806978346328	2020-08-28	CERT SD3E APR26 BDT	0	0
SD3E OCT23 CATM | 23 OCT 23 | C | E | 1892.7600000000	712dedee-62b4-11e9-b160-4ad6f9df0bf5	344387be-1f2e-11e9-a2d0-b3645e528b7a	31e56810-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	177.85505131227313	47.79792463	0.4100614317236876	0.0021712273618451805	59.49581312878983			-1.490891695089227	12.247360680044267	15.092970740159926	-0.40307107679791776	170.92581245293852	585.3984227011814	EUROPEAN_ESCROWED_DIVIDEND	-1.5880502367210587	2020-08-28	EP SD3E OCT23 VUB	0.031502337793011724	2479.962612879685
SD3E OCT23 PUT100 BOND | 23 OCT 23 | P | E | 1892.7600000000	712db568-62b4-11e9-b160-4ad6f9df0bf5	344387be-1f2e-11e9-a2d0-b3645e528b7a	31e56810-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-2447.0498935159676	43.85130699999999	-3.9140689313407537	0.0023021322749640703	-567.8922612482299			1.2205917554118029	594.2903661307062	15.092970740159926	0.49702242341147906	181.76246477375528	26060.409292339995	EUROPEAN_ESCROWED_DIVIDEND	25.084715047498644	2020-08-28	EP SD3E OCT23 VUB	0.033401637177453695	2637.1916014024155
SD3E OCT23 CALL0 BOND | 23 OCT 23 | C | E | .0001000000	712d3354-62b4-11e9-b160-4ad6f9df0bf5	344387be-1f2e-11e9-a2d0-b3645e528b7a	31e56810-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	110.88348855558817	43.85130699999999	4.372868586145748	0	634.4595031638866			0.38395274505878196	1284.5962969636462	45.11086137676946	0.49702242341147906	0	56331.22658921601	EUROPEAN_ESCROWED_DIVIDEND	-1.120383917235257	2020-08-28	EP SD3E OCT23 VUB	0	0
SD3E OCT23 CALL100 BOND | 23 OCT 23 | C | E | 1892.7600000000	712d9fb0-62b4-11e9-b160-4ad6f9df0bf5	344387be-1f2e-11e9-a2d0-b3645e528b7a	31e56810-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-196.0016163176585	-43.85130699999999	-0.4587996548049944	-0.0023021322749640703	-66.56724191565664			1.88177614042718	15.51040472707372	15.092970740159926	0.49702242341147906	-181.76246477375528	-680.1515193811608	EUROPEAN_ESCROWED_DIVIDEND	1.7620454615488474	2020-08-28	EP SD3E OCT23 VUB	-0.033401637177453695	-2637.1916014024155
SD3E MAR26 CCAP | 26 MAR 26 | C | E | 2681.3910000000	116c6fb0-e03c-11e9-a220-4100c975c478	4ce5bcc4-e59e-11e9-8320-5149c5b639d8	31e56a7c-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	3.8764042864261574	2.554645	0.004889205451445582	0.000026932250469441132	0.7093748189502395			-0.017803485715539562	2.7436132335585626	15.98992616758242	-0.33349895922814515	3.291203915673272	7.008957829044214	EUROPEAN_ESCROWED_DIVIDEND	-0.03165909390369191	2020-08-28	EP SD3E MAR26 FID	0.00039076002206112135	47.752077612503506
SD3E MAR26 C100 BOND | 26 MAR 26 | C | E | 1957.2200000000	116a9bf4-e03c-11e9-a220-4100c975c478	4ce5bcc4-e59e-11e9-8320-5149c5b639d8	31e56a7c-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	27.46761874308074	2.554645	0.039366029199215564	0.00013541305607055458	5.711617176514186			-0.11543535708795362	30.650732327566203	16.06792108404818	0.9853188635206961	16.836162325114334	78.30174008695536	EUROPEAN_ESCROWED_DIVIDEND	-0.2433922464242704	2020-08-28	EP SD3E MAR26 FID	0.0019647080305276766	244.27587917508387
SD3E MAR26 CATM | 26 MAR 26 | C | E | 1957.2200000000	116c52b4-e03c-11e9-a220-4100c975c478	4ce5bcc4-e59e-11e9-8320-5149c5b639d8	31e56a7c-e954-11ea-a590-49499a438f10	VOL_STCK_AA_SEC	EUR	-20.036378633541766	-2.554645	-0.027964796470139514	-0.00010759532753950417	-4.057412319852542			0.0707143163733728	20.20753244304349	16.06792108404818	-0.33349895922814515	-13.212615291067143	-51.62307171795884	EUROPEAN_ESCROWED_DIVIDEND	0.17475338724123693	2020-08-28	EP SD3E MAR26 FID	-0.001561100607270666	-191.70183525809318
