Bof_20200828
POSITIONID_FE	SETTLEMENTDATE	QUANTITY	AVERAGE_PRICE	REF_DATE	TBRICKS_INSTRUMENT_ID
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E APR22 CCAP - 4521 | 07 APR 22 | C | E | 4711.1286000000 | XXXX | Internal	2020-09-01	-3.4896119999999997	4.08209323003	2020-08-28	bbed55d8-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E APR22 PATM - 3727 | 28 APR 22 | P | E | 3028.2100000000 | XXXX | Internal	2020-09-01	-0.9906840000000001	261.672152491	2020-08-28	bb787d1c-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Call | MIBO0L25000 | 18 DEC 20 | C | E | 25000.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	8	580.5980577596374	2020-08-28	4c1dce6a-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Rights | Warrants Call | I06079 | SEDX | BIT SEDEX	2020-08-28	0	0	2020-08-28	d3b7d784-5211-11ea-8640-38c7f938b954
EQ-INDEXVOL2 | EUR | Equities | Rights | Warrants Call | I06347 | SEDX | BIT SEDEX	2020-08-31	-7500	0.10516666666666667	2020-08-28	b3d87cf2-90e6-11ea-b430-b3e2b66d25c3
EQ-INDEXVOL2 | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SX6E MAR23 BDT | ETLX | EuroTLX Equities	2020-08-28	0	0	2020-08-28	34231812-1f2e-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Call | MIBO0I21500 | 18 SEP 20 | C | E | 21500.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-31	-20	21	2020-08-28	88a80d8e-ddc9-11e9-9eb0-e7766f5ef7bc
EQ-INDEXVOL2 | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SX5E FEB22 BDT | ETLX | EuroTLX Equities	2020-08-28	0	0	2020-08-28	3417df6a-1f2e-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_STXE OCT21 PATM - 3587 | 26 OCT 21 | P | E | 3418.2300000000 | XXXX | Internal	2020-08-31	-3.5105880000000003	369.981860878	2020-08-28	bb497bde-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Rights | Warrants Call | I06344 | SEDX | BIT SEDEX	2020-08-28	-5000	0.5065	2020-08-28	b3967ca8-90e6-11ea-b430-b3e2b66d25c3
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Varex Imaging | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	8d5ed603-4da0-11ea-0362-5cdc4d9d9c93
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SCOTTS MIRACLE | XNYS | Reuters Elektron	2020-08-28	-442	134.64000000000001	2020-08-28	5a780400-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CENTERPOINT | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5abc0fec-1f2e-11e9-a2d0-b3645e528b7a
QUANTO | EUR | Equities | Equities | Common/Ordinary shares | UNILEVER | XAMS | Euronext Optiq	2020-08-28	0	0	2020-08-28	6e48a974-1f2b-11e9-a2d0-b3645e528b7a
QUANTO | USD | Equities | Options | Put | D Jan1 85.0 P | 15 JAN 21 | P | A | 85.0000000000 | OPRA | Reuters Elektron	2020-08-28	0	0	2020-08-28	6ccb0844-428e-11ea-89d0-6d19cd05d8c6
QUANTO | EUR | Equities | Equities | Common/Ordinary shares | SOC.GENERAL | XPAR | Euronext Optiq	2020-08-28	0	0	2020-08-28	efa29a76-1f2a-11e9-a2d0-b3645e528b7a
QUANTO | EUR | Equities | Options | Put | AXA 202012 P 24.5 | 18 DEC 20 | P | A | 24.5000000000 | XEUR | Eurex NTA	2020-08-28	0	0	2020-08-28	f6f7fc2a-1f30-11e9-a2d0-b3645e528b7a
QUANTO | EUR | Equities | Options | Call | VVD 202012 C 24 | 18 DEC 20 | C | A | 24.0000000000 | XEUR | Eurex NTA	2020-08-28	0	0	2020-08-28	f94f02a2-1f30-11e9-a2d0-b3645e528b7a
QUANTO | EUR | Equities | Options | Call | AXA 202012 C 24.5 | 18 DEC 20 | C | A | 24.5000000000 | XEUR | Eurex NTA	2020-08-28	0	0	2020-08-28	f6f7eda2-1f30-11e9-a2d0-b3645e528b7a
QUANTO | USD | Equities | Options | Call | D Jan1 85.0 C | 15 JAN 21 | C | A | 85.0000000000 | OPRA | Reuters Elektron	2020-08-28	0	0	2020-08-28	6ccad2e8-428e-11ea-89d0-6d19cd05d8c6
QUANTO | USD | Equities | Equities | Common/Ordinary shares | PFIZER INC USD | XNYS | Virtu	2020-08-28	-22000	34.76786772727273	2020-08-28	250ed6f4-514c-11e9-b8d0-ec23cf8de3db
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E APR22 PATM - 4521 | 07 APR 22 | P | E | 3438.7800000000 | XXXX | Internal	2020-09-01	-3.4896119999999997	438.830154414	2020-08-28	bbec1240-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OEXD 202012 C 130 | 18 DEC 20 | C | E | 130.0000000000 | XEUR | Eurex NTA	2020-08-28	1500	0.015546896538175642	2020-08-28	f95b5728-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX6E SEP22 P90 PROT - 3870 | 12 SEP 22 | P | E | 224.3160000000 | XXXX | Internal	2020-08-28	-6860.85687	11.787498137320576	2020-08-28	bb99b5d6-9e9d-11ea-a0a0-6b77645bee53
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ROKU INC | XNAS | Reuters Elektron	2020-08-28	-145	106.27889655172413	2020-08-28	5a3e5ec6-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | MDC HOLDINGS OR | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a80fcb8-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | VF CORP | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5ab2a236-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | DBVT | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	4672c6db-32e8-11ea-6b5a-6641d3ff42bb
EQSSVOLOTC | EUR | Equities | Options | Call | DCX MAR24 CALL 27.57 OTC - EPSILON | 13 MAR 24 | C | E | 27.5700000000 | None | OTC Derivatives	2020-08-28	-2538.9900000000002	21.03832848770574	2020-08-28	bc5e0fc2-7710-11e9-9400-98972329be46
EQSSVOLOTC | EUR | Equities | Options | Call | BMW MAR23 CALL 37.703 OTC - EPSILON | 13 MAR 23 | C | E | 37.7030000000 | None | OTC Derivatives	2020-08-28	-1856.617	31.48522857142857	2020-08-28	bc61fbfa-7710-11e9-9400-98972329be46
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E DEC21 PATM - 3624 | 23 DEC 21 | P | E | 3314.2800000000 | XXXX | Internal	2020-08-31	-1.508625	338.847351831	2020-08-28	bb5285d0-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OESX 202212 P 2400 | 16 DEC 22 | P | E | 2400.0000000000 | XEUR | Eurex NTA	2020-08-28	-1500	83.73064704165667	2020-08-28	f448383c-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | USD | Equities | Options | Call | OPT_DJGT FEB23 C 130 - 4448 | 24 FEB 23 | C | E | 399.6200000000 | XXXX | Internal	2020-08-31	-19.518539999999998	52.2466824507	2020-08-28	bbe753d6-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E JAN24 CCAP - 4855 | 24 JAN 24 | C | E | 4739.1450000000 | XXXX | Internal	2020-08-28	1145.7763360000001	22.154136292490055	2020-08-28	bc44a96e-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OEXD 202012 P 95 | 18 DEC 20 | P | E | 95.0000000000 | XEUR | Eurex NTA	2020-08-28	45	0.037502189650796935	2020-08-28	f9358d04-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OESX 202012 C 2500 | 18 DEC 20 | C | E | 2500.0000000000 | XEUR | Eurex NTA	2020-08-28	-1300	459.7698499569149	2020-08-28	f38130fc-1f30-11e9-a2d0-b3645e528b7a
MTAINT | EUR | Equities | Equities | Common/Ordinary shares | BBVA | MTAH | BIT MTA	2020-08-28	-87187	3.067803755146985	2020-08-28	ef9d1e66-1f2a-11e9-a2d0-b3645e528b7a
MTAINT | EUR | Equities | Equities | Common/Ordinary shares | MUNICH | MTAH | BIT MTA	2020-08-28	16	-1202.1968750000033	2020-08-28	efa3c4e6-1f2a-11e9-a2d0-b3645e528b7a
MTAINT | EUR | Equities | Equities | Common/Ordinary shares | MUNICH | XETR | Xetra T7	2020-08-28	-16	-1175.3375000000015	2020-08-28	efa3c4e6-1f2a-11e9-a2d0-b3645e528b7a
MTAINT | EUR | Equities | Equities | Common/Ordinary shares | NOKIA | MTAH | BIT MTA	2020-08-31	-1501	4.214	2020-08-28	ef9f98c6-1f2a-11e9-a2d0-b3645e528b7a
EQSSVOLOTC | EUR | Equities | Options | Call | G MAR26 CALL 8.435 OTC - EPSILON | 13 MAR 26 | C | E | 8.4350000000 | None | OTC Derivatives	2020-08-28	-8298.740000000002	5.345685049296641	2020-08-28	bc52fbdc-7710-11e9-9400-98972329be46
EQSSVOLOTC | EUR | Equities | Options | Call | 1_SASY H91.497 - OTC EPSILON | 05 AUG 21 | C | E | 91.4970000000 | None | OTC Derivatives	2020-08-28	-22951.5722	5.291099999999999	2020-08-28	105273e4-d7c7-11ea-ad00-165624ea06d9
EQSSVOLOTC | EUR | Equities | Options | Call | BYG MAR26 CALL 17.505 OTC - EPSILON | 13 MAR 26 | C | E | 17.5050000000 | None | OTC Derivatives	2020-08-28	-3998.8534999999993	14.125590746072598	2020-08-28	bc65f264-7710-11e9-9400-98972329be46
EQSSVOLOTC | EUR | Equities | Options | Call | UCG I10.50 - OTC CRMODENA FONDACO | 18 SEP 20 | C | E | 10.5000000000 | None | OTC Derivatives	2020-08-28	500000	0.12940000000000002	2020-08-28	74893c84-b53b-11ea-87b0-5d49e26b18bc
EQSSVOLOTC | EUR | Equities | Options | Call | NATURGY MAR26 CALL 12.31 OTC - EPSILON | 13 MAR 26 | C | E | 12.3100000000 | None | OTC Derivatives	2020-08-28	-5686.4367999999995	10.52642898233917	2020-08-28	bc52174e-7710-11e9-9400-98972329be46
EQSSVOLOTC | EUR | Equities | Options | Put | G X16 23 - INTRADESK STRUTTURATI | 15 DEC 23 | P | A | 16.0000000000 | None | OTC Derivatives	2020-08-28	400000	2.565	2020-08-28	102ddd20-4f1b-11ea-9ee0-748ba21b7652
EQSSVOLOTC | EUR | Equities | Options | Call | ASMG G345,05 21 - OTC EPSILON | 02 JUL 21 | C | E | 345.0500000000 | None | OTC Derivatives	2020-08-28	-9129	38.0874	2020-08-28	d531a8d0-bc54-11ea-8ab0-5ac0d4f352e5
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OTC 20000 - NEGRONI | 16 DEC 22 | P | E | 20000.0000000000 | None | OTC Derivatives	2020-08-28	1000	3900	2020-08-28	c0f0a6f8-7710-11e9-9400-98972329be46
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E OCT22 C151 CAP - 3893 | 14 OCT 22 | C | E | 4543.1670000000 | XXXX | Internal	2020-08-28	737.8547400000001	13.376946247858648	2020-08-28	bba5a18e-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_EP CED SX5E FEB26 C50 5Y - 4866 | 16 FEB 24 | C | E | 1635.2750000000 | XXXX | Internal	2020-08-31	1.117549145	1523.8843911299998	2020-08-28	bc4c7ee6-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OESX 202112 C 3600 | 17 DEC 21 | C | E | 3600.0000000000 | XEUR | Eurex NTA	2020-08-28	-2000	370.2106636309228	2020-08-28	f449b874-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Rights | Warrants Call | I05856 | SEDX | BIT SEDEX	2020-08-28	-380000	-0.031221052631578948	2020-08-28	405e3936-1659-11ea-b3f0-689a4e2fd020
VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_CERT SD3E NOV25 BDT CALL50 3Y - 4791 | 24 NOV 21 | C | E | 952.7500000000 | XXXX | Internal	2020-08-28	2328.21465877	436.82263565425836	2020-08-28	bc188e06-9e9d-11ea-a0a0-6b77645bee53
VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E OCT25 CATM - 4729 | 29 OCT 25 | C | E | 1893.1900000000 | XXXX | Internal	2020-08-28	32838.75353	23.79561210695184	2020-08-28	bc0da2ca-9e9d-11ea-a0a0-6b77645bee53
VOL_STCK_AA_PR | EUR | Equities | Miscellaneous | Combined Instruments | I05427 | SEDX | BIT SEDEX	2020-09-01	10	966.775197043	2020-08-28	0a62975c-9ee8-11e9-a820-613b1ee7f531
VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_CERT SD3E APR26 BDT C66.66 3Y - 4954 | 26 APR 22 | C | E | 1363.5535000000 | XXXX | Internal	2020-08-31	-0.374024565	133.486795045	2020-08-28	bc60ef34-9e9d-11ea-a0a0-6b77645bee53
VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E NOV21 CCAP - 3605 | 23 NOV 21 | C | E | 2770.9682000000 | XXXX | Internal	2020-09-01	2.580325	0	2020-08-28	83cfd0ba-b093-11ea-bdb0-f7127f36688c
MTAINT | EUR | Equities | Equities | Common/Ordinary shares | TELEFONICA | XETR | Xetra T7	2020-08-28	145	6.455	2020-08-28	ef9f3a5c-1f2a-11e9-a2d0-b3645e528b7a
MTAINT | EUR | Equities | Equities | Common/Ordinary shares | INBEV | MTAH | BIT MTA	2020-08-31	20	50.17	2020-08-28	ef9d0a0c-1f2a-11e9-a2d0-b3645e528b7a
MTAINT | EUR | Equities | Equities | Common/Ordinary shares | E.ON | MTAH | BIT MTA	2020-08-28	13221	10.012179941002938	2020-08-28	efa2205a-1f2a-11e9-a2d0-b3645e528b7a
MTAINT | EUR | Equities | Equities | Common/Ordinary shares | APPLE EUR | MTAH | BIT MTA	2020-09-01	-1	423.05	2020-08-28	ef9ef66e-1f2a-11e9-a2d0-b3645e528b7a
MTAINT | EUR | Equities | Equities | Common/Ordinary shares | NVIDIA  EUR | XETR | Xetra T7	2020-09-01	28	431.625	2020-08-28	efa41658-1f2a-11e9-a2d0-b3645e528b7a
EQSSVOLOTC | EUR | Equities | Options | Put | G X12 - OTC FERAK | 18 DEC 20 | P | E | 12.0000000000 | None | OTC Derivatives	2020-08-28	-2000000	0.4715	2020-08-28	ef07e8c2-a66b-11ea-bfc0-6c4e5cd63a78
EQSSVOLOTC | EUR | Equities | Equities | Common/Ordinary shares | BMW | XETR | Xetra T7	2020-08-28	48500	73.14	2020-08-28	efa09e6a-1f2a-11e9-a2d0-b3645e528b7a
EQSSVOLOTC | EUR | Equities | Equities | Common/Ordinary shares | LVMH | XPAR | Euronext Optiq	2020-08-28	13000	414.775	2020-08-28	efa01314-1f2a-11e9-a2d0-b3645e528b7a
EQSSVOLOTC | EUR | Equities | Equities | Common/Ordinary shares | HER | MTAA | BIT MTA	2020-08-28	400000	3.912	2020-08-28	ef9c4144-1f2a-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Call | MIBO0I20500 | 18 SEP 20 | C | E | 20500.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	40	536.5	2020-08-28	88193f82-ddc9-11e9-9eb0-e7766f5ef7bc
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OEXD 202012 C 140 | 18 DEC 20 | C | E | 140.0000000000 | XEUR | Eurex NTA	2020-08-28	1000	0	2020-08-28	f9f663f8-1f30-11e9-a2d0-b3645e528b7a
VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_DDAXK MAY23 CCAP - 4144 | 29 MAY 23 | C | E | 242.1252000000 | XXXX | Internal	2020-08-31	23.293732	0.15446440049899998	2020-08-28	bbc728c2-9e9d-11ea-a0a0-6b77645bee53
VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_CERT SD3E NOV25 BDT CALL50 6Y - 4791 | 25 NOV 24 | C | E | 952.7500000000 | XXXX | Internal	2020-08-31	-0.28863835	354.77898294499994	2020-08-28	bc1c464a-9e9d-11ea-a0a0-6b77645bee53
VOL_STCK_AA_PR | EUR | Equities | Options | Put | OPT_SD3E JAN25 PATM - 4412 | 29 JAN 25 | P | E | 2148.6800000000 | XXXX | Internal	2020-09-01	0.930804	969.93917272	2020-08-28	bbe0ec08-9e9d-11ea-a0a0-6b77645bee53
VOL_STCK_AA_PR | EUR | Equities | Miscellaneous | Combined Instruments | CERT SD3E NOV25 BDT | ETLX | EuroTLX Equities	2020-09-01	100	1022.61706456	2020-08-28	34252d14-1f2e-11e9-a2d0-b3645e528b7a
VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_CERT SD3E APR26 BDT C66.66 4Y - 4954 | 25 APR 23 | C | E | 1363.5535000000 | XXXX | Internal	2020-08-28	5835.431523245999	127.57826138523119	2020-08-28	bc619646-9e9d-11ea-a0a0-6b77645bee53
VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_DDAXK MAY22 CATM - 3769 | 26 MAY 22 | C | E | 145.8900000000 | XXXX | Internal	2020-08-31	-34.272395	12.928555362300001	2020-08-28	bb7e0796-9e9d-11ea-a0a0-6b77645bee53
VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E SEP22 C152 CAP - 3869 | 12 SEP 22 | C | E | 2686.6150000000 | XXXX | Internal	2020-08-28	-923.8991440000001	0.10011632829098012	2020-08-28	3c48f266-946a-11ea-acc0-ae1e7a3cf5d9
AA | EUR | Equities | Options | Call | OPT_CERT SD3E NOV25 BDT CALL50 3Y - 4791 | 24 NOV 21 | C | E | 952.7500000000 | XXXX | Internal	2020-08-28	-2328.21465877	436.82263565425836	2020-08-28	bc188e06-9e9d-11ea-a0a0-6b77645bee53
AA | EUR | Equities | Options | Call | OPT_CERT SD3E APR26 BDT C66.66 6Y - 4954 | 24 APR 25 | C | E | 1363.5535000000 | XXXX | Internal	2020-09-01	0.423894507	118.376960366	2020-08-28	bc6377f4-9e9d-11ea-a0a0-6b77645bee53
AA | EUR | Equities | Options | Call | OPT_SD3E JUN19 BDT C66.66 5Y - 5060 | 24 JUN 24 | C | E | 1277.9600000000 | XXXX | Internal	2020-09-01	0.24726921000000002	153.321335843	2020-08-28	bc785f52-9e9d-11ea-a0a0-6b77645bee53
AA | EUR | Equities | Options | Call | OPT_SD3E JUN19 BDT C66.66 3Y - 5060 | 22 JUN 22 | C | E | 1277.9600000000 | XXXX | Internal	2020-09-01	0.24726921000000002	177.592201065	2020-08-28	bc75c8fa-9e9d-11ea-a0a0-6b77645bee53
VOL_STOCK_IDX_PR | EUR | Equities | Options | Call | OPT_SX5E APR22 CCAP - 4521 | 07 APR 22 | C | E | 4711.1286000000 | XXXX | Internal	2020-08-28	-10264.402896999998	3.588119589608606	2020-08-28	bbed55d8-9e9d-11ea-a0a0-6b77645bee53
VOL_STOCK_IDX_PR | EUR | Equities | Options | Put | OPT_SX5E FEB22 P95 PKB - 3328 | 14 FEB 22 | P | E | 3313.6800000000 | XXXX | Internal	2020-08-28	716.72675	497.7399723820001	2020-08-28	bb267de6-9e9d-11ea-a0a0-6b77645bee53
VOL_STOCK_IDX_PR | EUR | Equities | Miscellaneous | Combined Instruments | EP CED SX5E DEC25 BDT | ETLX | EuroTLX Equities	2020-08-28	-27080	1072.20980366364	2020-08-28	34190f8e-1f2e-11e9-a2d0-b3645e528b7a
SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | PROSUS | XAMS | Euronext Optiq	2020-08-28	0	0	2020-08-28	93a86efe-d388-11e9-92c0-30299d27d1bc
SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | WALT DISNEY USD | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a9d2078-1f2e-11e9-a2d0-b3645e528b7a
SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | Aspen Aerogels Inc | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a0d06bc-cff9-11e9-7e81-53afc1595aa4
TEAM_STRAT | EUR | Equities | Equities | Common/Ordinary shares | VOLKSWAGEN PREF | XETR | Xetra T7	2020-08-28	3500	126.29189285714287	2020-08-28	efa15aa8-1f2a-11e9-a2d0-b3645e528b7a
TEAM_STRAT | USD | Equities | Equities | Common/Ordinary shares | ACCURAY ORD | XNAS | Virtu	2020-08-28	0	0	2020-08-28	5a53192e-1f2e-11e9-a2d0-b3645e528b7a
TEAM_STRAT | USD | Equities | Options | Call | F Jan1 8.0 C | 15 JAN 21 | C | A | 8.0000000000 | OPRA | Reuters Elektron	2020-08-28	500	0.5799999999999998	2020-08-28	3f48fc84-d184-11ea-a100-402102c1e5a3
TEAM_STRAT | USD | Equities | Equities | Common/Ordinary shares | K12 | XNYS | Reuters Elektron	2020-08-28	5000	16.057510000000033	2020-08-28	cb0ac375-5e31-11ea-c63d-036902a9a7a0
TEAM_STRAT | EUR | Equities | Options | Put | OESX 202012 P 1300 | 18 DEC 20 | P | E | 1300.0000000000 | XEUR | Eurex NTA	2020-08-28	50	-932.7926777624486	2020-08-28	f38236fa-1f30-11e9-a2d0-b3645e528b7a
TEAM_STRAT | EUR | Equities | Equities | Common/Ordinary shares | VOWG | XETR | Xetra T7	2020-08-28	0	0	2020-08-28	e33f9742-1f2b-11e9-a2d0-b3645e528b7a
EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | BANCO SANTANDER | XMAD | Virtu	2020-08-28	-1500	3.406457666666667	2020-08-28	efa40a8c-1f2a-11e9-a2d0-b3645e528b7a
AA | EUR | Equities | Options | Call | OTC SD3E c2200 DEC24 - JPM | 20 DEC 24 | C | E | 2200.0000000000 | None | OTC Derivatives	2020-08-28	10000	138	2020-08-28	c0446b5e-7710-11e9-9400-98972329be46
AA | EUR | Equities | Options | Put | OPT_DDAXK MAY23 P90 - 4144 | 29 MAY 23 | P | E | 154.5480000000 | XXXX | Internal	2020-08-31	23.293732	36.7047478629	2020-08-28	bbc7f978-9e9d-11ea-a0a0-6b77645bee53
AA | EUR | Equities | Options | Put | 0_EUR_SELDIV X2000 23 - OTC JPM2 | 15 DEC 23 | P | E | 2000.0000000000 | None | OTC Derivatives	2020-08-28	-20000	500	2020-08-28	c074a7b0-7710-11e9-9400-98972329be46
AA | EUR | Equities | Options | Put | 0_EUR_SELDIV X2000 23 - OTC JPM | 15 DEC 23 | P | E | 2000.0000000000 | None | OTC Derivatives	2020-08-28	-10000	497	2020-08-28	bb3a44ee-7710-11e9-9400-98972329be46
AA | EUR | Equities | Options | Call | 0_EUR_SELDIV L2000 23 - OTC JPM | 15 DEC 23 | C | E | 2000.0000000000 | None | OTC Derivatives	2020-08-28	10000	101.5	2020-08-28	bb3a2644-7710-11e9-9400-98972329be46
VOL_STOCK_IDX_PR | EUR | Equities | Options | Put | OPT_SX5E APR22 P90 - 4521 | 07 APR 22 | P | E | 3094.9000000000 | XXXX | Internal	2020-08-28	10264.402896999998	401.41239904721715	2020-08-28	bbeca890-9e9d-11ea-a0a0-6b77645bee53
VOL_STOCK_IDX_PR | EUR | Equities | Options | Put | OPT_SX6E JUL26 P95 - 5112 | 29 JUL 26 | P | E | 307.1300000000 | XXXX | Internal	2020-08-28	393597.07270799996	69.38355258264524	2020-08-28	a7bf39f4-aef7-11ea-8700-3d076c78611f
VOL_STOCK_IDX_PR | USD | Equities | Options | Call | OPT_SPX MAY24 CCAP - 5052 | 29 MAY 24 | C | E | 4073.0490000000 | XXXX | Internal	2020-08-28	-4252.448892	91.53353810750687	2020-08-28	bc72c272-9e9d-11ea-a0a0-6b77645bee53
VOL_STOCK_IDX_PR | EUR | Equities | Options | Put | OPT_SX6E JUL26 P95 - 5112 | 29 JUL 26 | P | E | 307.1300000000 | XXXX | Internal	2020-09-01	-89.702742	71.5282029169	2020-08-28	a7bf39f4-aef7-11ea-8700-3d076c78611f
SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | KROGER CO | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5b18f8ec-1f2e-11e9-a2d0-b3645e528b7a
SYST_VOL | EUR | Equities | Options | Call | OESB 202012 C 70 | 18 DEC 20 | C | E | 70.0000000000 | XEUR | Eurex NTA	2020-08-28	0	0	2020-08-28	ff791636-1f30-11e9-a2d0-b3645e528b7a
SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | ACCOR | XPAR | Euronext Optiq	2020-08-28	0	0	2020-08-28	6e458e92-1f2b-11e9-a2d0-b3645e528b7a
EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | CREDIT AGRICOLE | XPAR | Euronext Optiq	2020-08-28	220	13.464000000000004	2020-08-28	ef9e60a0-1f2a-11e9-a2d0-b3645e528b7a
EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | AIRBUS | ETLX | EuroTLX Equities	2020-08-28	399	33.162681704260585	2020-08-28	ef9e13a2-1f2a-11e9-a2d0-b3645e528b7a
EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | E.ON | ETLX | EuroTLX Equities	2020-08-28	-130	-5.640230769230766	2020-08-28	efa2205a-1f2a-11e9-a2d0-b3645e528b7a
EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | AMGEN EUR | ETLX | EuroTLX Equities	2020-08-28	230	194.94086956521738	2020-08-28	ef9e8d5a-1f2a-11e9-a2d0-b3645e528b7a
AA | EUR | Equities | Options | Call | OESX 202112 C 2800 | 17 DEC 21 | C | E | 2800.0000000000 | XEUR | Eurex NTA	2020-08-28	2000	806.5258453959865	2020-08-28	f3835a4e-1f30-11e9-a2d0-b3645e528b7a
AA | EUR | Equities | Options | Call | OPT_CERT SD3E NOV25 BDT CALL50 6Y - 4791 | 25 NOV 24 | C | E | 952.7500000000 | XXXX | Internal	2020-08-28	-2328.21465877	324.2665356239857	2020-08-28	bc1c464a-9e9d-11ea-a0a0-6b77645bee53
AA | EUR | Equities | Options | Put | OPT_SD3E MAR22 P95 - 3707 | 29 MAR 22 | P | E | 1734.4245000000 | XXXX | Internal	2020-08-28	-11321.072708000002	429.4175029115168	2020-08-28	bb737e48-9e9d-11ea-a0a0-6b77645bee53
AA | EUR | Equities | Options | Call | OPT_SD3E JAN23 C134 - 4000 | 27 JAN 23 | C | E | 2656.9788000000 | XXXX | Internal	2020-08-28	34159.415023999994	0.22593148121787826	2020-08-28	bbb0d068-9e9d-11ea-a0a0-6b77645bee53
VOL_STOCK_IDX_PR | USD | Equities | Miscellaneous | Combined Instruments | EP3 SPX DEC21 BDT | ETLX | EuroTLX Equities	2020-08-31	11	2765.28401879	2020-08-28	342e056a-1f2e-11e9-a2d0-b3645e528b7a
