Bof_20200828
INSTRUMENTID_FE	TBRICKS_INSTRUMENT_ID	TBRICKS_INSTRUMENT_ID_COMPOSITE	REF_DATE	SEC_CATEGORY	SEC_GROUP	SEC_TYPE	QUANTITYFACTOR	INSTRUMENTID_FE_COMPOSITE	SEC_CATEGORY_COMPOSITE	SEC_GROUP_COMPOSITE	SEC_TYPE_COMPOSITE
SD3E NOV21 CALL0 BOND | 23 NOV 21 | C | E | .0001000000	71820186-62b4-11e9-b160-4ad6f9df0bf5	342de68e-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.516065	EP3 SD3E NOV21 BDT	Combined Instruments	Equities	Miscellaneous
SD3E NOV21 P100 BOND | 23 NOV 21 | P | E | 1937.7400000000	718304e6-62b4-11e9-b160-4ad6f9df0bf5	342de68e-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	0.516065	EP3 SD3E NOV21 BDT	Combined Instruments	Equities	Miscellaneous
SD3E MAY25 P100 BOND | 06 MAY 25 | P | E | 1984.9900000000	b2525e84-7710-11e9-9400-98972329be46	96a558da-76d4-11e9-8630-d2c10806ad2d	2020-08-28	Put	Equities	Options	0.5037809999999999	EP SD3E MAY25 SEMP	Combined Instruments	Equities	Miscellaneous
SD3E MAY25 C0 BOND | 06 MAY 25 | C | E | .0001000000	b251e31e-7710-11e9-9400-98972329be46	96a558da-76d4-11e9-8630-d2c10806ad2d	2020-08-28	Call	Equities	Options	0.5037809999999999	EP SD3E MAY25 SEMP	Combined Instruments	Equities	Miscellaneous
SD3E MAY25 CATM | 06 MAY 25 | C | E | 1984.9900000000	b252f434-7710-11e9-9400-98972329be46	96a558da-76d4-11e9-8630-d2c10806ad2d	2020-08-28	Call	Equities	Options	0.54408348	EP SD3E MAY25 SEMP	Combined Instruments	Equities	Miscellaneous
SD3E MAY25 C100 BOND | 06 MAY 25 | C | E | 1984.9900000000	b2524098-7710-11e9-9400-98972329be46	96a558da-76d4-11e9-8630-d2c10806ad2d	2020-08-28	Call	Equities	Options	-0.5037809999999999	EP SD3E MAY25 SEMP	Combined Instruments	Equities	Miscellaneous
SPX MAY24 CCAP | 29 MAY 24 | C | E | 4073.0490000000	3571e888-85a9-11e9-bc50-d8e42f759887	d5b670e4-88cd-11e9-8d60-1c1d03a602f1	2020-08-28	Call	Equities	Options	-0.3633640000000001	EPC SPX MAY24 ISPB	Combined Instruments	Equities	Miscellaneous
SPX MAY24 CATM | 29 MAY 24 | C | E | 2752.0600000000	3564575e-85a9-11e9-bc50-d8e42f759887	d5b670e4-88cd-11e9-8d60-1c1d03a602f1	2020-08-28	Call	Equities	Options	0.3633640000000001	EPC SPX MAY24 ISPB	Combined Instruments	Equities	Miscellaneous
SPX MAY24 C100 BOND | 29 MAY 24 | C | E | 2752.0600000000	3543a9f0-85a9-11e9-bc50-d8e42f759887	d5b670e4-88cd-11e9-8d60-1c1d03a602f1	2020-08-28	Call	Equities	Options	-0.3633640000000001	EPC SPX MAY24 ISPB	Combined Instruments	Equities	Miscellaneous
SPX MAY24 P100 BOND | 29 MAY 24 | P | E | 2752.0600000000	3543cb60-85a9-11e9-bc50-d8e42f759887	d5b670e4-88cd-11e9-8d60-1c1d03a602f1	2020-08-28	Put	Equities	Options	0.3633640000000001	EPC SPX MAY24 ISPB	Combined Instruments	Equities	Miscellaneous
SPX MAY24 C0 BOND | 29 MAY 24 | C | E | .0001000000	35438966-85a9-11e9-bc50-d8e42f759887	d5b670e4-88cd-11e9-8d60-1c1d03a602f1	2020-08-28	Call	Equities	Options	0.3633640000000001	EPC SPX MAY24 ISPB	Combined Instruments	Equities	Miscellaneous
DDAXK MAY22 C100 BOND | 26 MAY 22 | C | E | 145.8900000000	84235dd0-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-6.854479	EP3 DDAXK MAY22 BDT	Combined Instruments	Equities	Miscellaneous
DDAXK MAY22 PATM | 26 MAY 22 | P | E | 145.8900000000	84239fac-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	-6.854479	EP3 DDAXK MAY22 BDT	Combined Instruments	Equities	Miscellaneous
DDAXK MAY22 P90 | 26 MAY 22 | P | E | 131.3010000000	8423fb5a-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	6.854479	EP3 DDAXK MAY22 BDT	Combined Instruments	Equities	Miscellaneous
DDAXK MAY22 CATM | 26 MAY 22 | C | E | 145.8900000000	84238968-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	6.854479	EP3 DDAXK MAY22 BDT	Combined Instruments	Equities	Miscellaneous
DDAXK MAY22 P100 BOND | 26 MAY 22 | P | E | 145.8900000000	84237400-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	6.854479	EP3 DDAXK MAY22 BDT	Combined Instruments	Equities	Miscellaneous
DDAXK MAY22 CCAP | 26 MAY 22 | C | E | 192.5748000000	8423cd88-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-6.854479	EP3 DDAXK MAY22 BDT	Combined Instruments	Equities	Miscellaneous
DDAXK MAY22 CALL0 BOND | 26 MAY 22 | C | E | .0001000000	84231384-62b4-11e9-b160-4ad6f9df0bf5	34338530-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	6.854479	EP3 DDAXK MAY22 BDT	Combined Instruments	Equities	Miscellaneous
EPC ENEL JULY22 PUT95 | 07 JUL 22 | P | E | 4.6183000000	76f4542a-62b4-11e9-b160-4ad6f9df0bf5	ef99b33a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	205.7049	EPC ENEL JULY22 IPB	Combined Instruments	Equities	Miscellaneous
EPC ENEL JULY22 CALL CAP | 07 JUL 22 | C | E | 5.7728330000	76f488e6-62b4-11e9-b160-4ad6f9df0bf5	ef99b33a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-329.12784000000005	EPC ENEL JULY22 IPB	Combined Instruments	Equities	Miscellaneous
EPC ENEL JULY22 CALL0 BOND | 07 JUL 22 | C | E | .0001000000	76f37b22-62b4-11e9-b160-4ad6f9df0bf5	ef99b33a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	205.7049	EPC ENEL JULY22 IPB	Combined Instruments	Equities	Miscellaneous
EPC ENEL JULY22 PUT100 | 07 JUL 22 | P | E | 4.8613000000	76f434c3-62b4-11e9-b160-4ad6f9df0bf5	ef99b33a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	-205.7049	EPC ENEL JULY22 IPB	Combined Instruments	Equities	Miscellaneous
EPC ENEL JULY22 PUT100 BOND | 07 JUL 22 | P | E | 4.8613000000	76f3da68-62b4-11e9-b160-4ad6f9df0bf5	ef99b33a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	205.7049	EPC ENEL JULY22 IPB	Combined Instruments	Equities	Miscellaneous
EPC ENEL JULY22 CALL100 BOND | 07 JUL 22 | C | E | 4.8613000000	76f3b772-62b4-11e9-b160-4ad6f9df0bf5	ef99b33a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-205.7049	EPC ENEL JULY22 IPB	Combined Instruments	Equities	Miscellaneous
EPC ENEL JULY22 CALL100 | 07 JUL 22 | C | E | 4.8613000000	76f46ef6-62b4-11e9-b160-4ad6f9df0bf5	ef99b33a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	329.12784000000005	EPC ENEL JULY22 IPB	Combined Instruments	Equities	Miscellaneous
SD3E FEB23 C0 BOND | 27 FEB 23 | C | E | .0001000000	896dc3a3-62b4-11e9-b160-4ad6f9df0bf5	b4d6a5d0-416d-11e9-9360-37331ad62bfb	2020-08-28	Call	Equities	Options	0.517092	EP SD3E FEB23 FID	Combined Instruments	Equities	Miscellaneous
SD3E FEB23 C100 BOND | 27 FEB 23 | C | E | 1933.8900000000	896f14bf-62b4-11e9-b160-4ad6f9df0bf5	b4d6a5d0-416d-11e9-9360-37331ad62bfb	2020-08-28	Call	Equities	Options	-0.517092	EP SD3E FEB23 FID	Combined Instruments	Equities	Miscellaneous
SD3E FEB23 CATM | 27 FEB 23 | C | E | 1933.8900000000	89713d5c-62b4-11e9-b160-4ad6f9df0bf5	b4d6a5d0-416d-11e9-9360-37331ad62bfb	2020-08-28	Call	Equities	Options	0.517092	EP SD3E FEB23 FID	Combined Instruments	Equities	Miscellaneous
SD3E FEB23 P100 BOND | 27 FEB 23 | P | E | 1933.8900000000	896f6586-62b4-11e9-b160-4ad6f9df0bf5	b4d6a5d0-416d-11e9-9360-37331ad62bfb	2020-08-28	Put	Equities	Options	0.517092	EP SD3E FEB23 FID	Combined Instruments	Equities	Miscellaneous
SX5E APR22 PATM | 28 APR 22 | P | E | 3028.2100000000	815e7aa8-62b4-11e9-b160-4ad6f9df0bf5	3414f372-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	-0.3302280000000001	EP3 SX5E APR22 BDT	Combined Instruments	Equities	Miscellaneous
SX5E APR22 CATM | 28 APR 22 | C | E | 3028.2100000000	815e6568-62b4-11e9-b160-4ad6f9df0bf5	3414f372-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.3302280000000001	EP3 SX5E APR22 BDT	Combined Instruments	Equities	Miscellaneous
SX5E APR22 P90 | 28 APR 22 | P | E | 2725.3890000000	815efee2-62b4-11e9-b160-4ad6f9df0bf5	3414f372-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	0.3302280000000001	EP3 SX5E APR22 BDT	Combined Instruments	Equities	Miscellaneous
SX5E APR22 C100 BOND | 28 APR 22 | C | E | 3028.2100000000	815e1f4a-62b4-11e9-b160-4ad6f9df0bf5	3414f372-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-0.3302280000000001	EP3 SX5E APR22 BDT	Combined Instruments	Equities	Miscellaneous
SX5E APR22 P100 BOND | 28 APR 22 | P | E | 3028.2100000000	815e3bd8-62b4-11e9-b160-4ad6f9df0bf5	3414f372-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	0.3302280000000001	EP3 SX5E APR22 BDT	Combined Instruments	Equities	Miscellaneous
SX5E APR22 C CAP | 28 APR 22 | C | E | 4178.9298000000	815e9ed4-62b4-11e9-b160-4ad6f9df0bf5	3414f372-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-0.3302280000000001	EP3 SX5E APR22 BDT	Combined Instruments	Equities	Miscellaneous
SX5E APR22 C0 BOND | 28 APR 22 | C | E | .0001000000	8154b8f7-62b4-11e9-b160-4ad6f9df0bf5	3414f372-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.3302280000000001	EP3 SX5E APR22 BDT	Combined Instruments	Equities	Miscellaneous
SX7E MAR23 C100 BOND | 01 MAR 23 | C | E | 118.0100000000	754775f9-62b4-11e9-b160-4ad6f9df0bf5	87bccc88-8933-11e9-b5b0-534c6b317bde	2020-08-28	Call	Equities	Options	-8.473858	I03297	Combined Instruments	Equities	Miscellaneous
SX7E MAR23 CNP 4Y FLOOR | 03 MAR 21 | C | E | 1.1801000000	75490846-62b4-11e9-b160-4ad6f9df0bf5	87bccc88-8933-11e9-b5b0-534c6b317bde	2020-08-28	Call	Equities	Options	8.473858	I03297	Combined Instruments	Equities	Miscellaneous
SX7E MAR23 PATM | 01 MAR 23 | P | E | 118.0100000000	7547ebc9-62b4-11e9-b160-4ad6f9df0bf5	87bccc88-8933-11e9-b5b0-534c6b317bde	2020-08-28	Put	Equities	Options	-4.236929	I03297	Combined Instruments	Equities	Miscellaneous
SX7E MAR23 C132 | 01 MAR 23 | C | E | 155.7732000000	75481379-62b4-11e9-b160-4ad6f9df0bf5	87bccc88-8933-11e9-b5b0-534c6b317bde	2020-08-28	Call	Equities	Options	-8.473858	I03297	Combined Instruments	Equities	Miscellaneous
SX7E MAR23 CALL0 BOND | 01 MAR 23 | C | E | .0001000000	75474f93-62b4-11e9-b160-4ad6f9df0bf5	87bccc88-8933-11e9-b5b0-534c6b317bde	2020-08-28	Call	Equities	Options	8.473858	I03297	Combined Instruments	Equities	Miscellaneous
SX7E MAR23 CNP 5Y FLOOR | 03 MAR 22 | C | E | 1.1801000000	7548bbfc-62b4-11e9-b160-4ad6f9df0bf5	87bccc88-8933-11e9-b5b0-534c6b317bde	2020-08-28	Call	Equities	Options	8.473858	I03297	Combined Instruments	Equities	Miscellaneous
SX7E MAR23 CNP 4Y CAP | 03 MAR 21 | C | E | 3.5403000000	75492c40-62b4-11e9-b160-4ad6f9df0bf5	87bccc88-8933-11e9-b5b0-534c6b317bde	2020-08-28	Call	Equities	Options	-8.473858	I03297	Combined Instruments	Equities	Miscellaneous
SX7E MAR23 CATM | 01 MAR 23 | C | E | 118.0100000000	7547ca26-62b4-11e9-b160-4ad6f9df0bf5	87bccc88-8933-11e9-b5b0-534c6b317bde	2020-08-28	Call	Equities	Options	8.473858	I03297	Combined Instruments	Equities	Miscellaneous
SX7E MAR23 P100 BOND | 01 MAR 23 | P | E | 118.0100000000	7547a14a-62b4-11e9-b160-4ad6f9df0bf5	87bccc88-8933-11e9-b5b0-534c6b317bde	2020-08-28	Put	Equities	Options	8.473858	I03297	Combined Instruments	Equities	Miscellaneous
SX7E MAR23 CNP 6Y CAP | 01 MAR 23 | C | E | 3.5403000000	75489b68-62b4-11e9-b160-4ad6f9df0bf5	87bccc88-8933-11e9-b5b0-534c6b317bde	2020-08-28	Call	Equities	Options	-8.473858	I03297	Combined Instruments	Equities	Miscellaneous
SX7E MAR23 CNP 5Y CAP | 03 MAR 22 | C | E | 3.5403000000	7548dbc8-62b4-11e9-b160-4ad6f9df0bf5	87bccc88-8933-11e9-b5b0-534c6b317bde	2020-08-28	Call	Equities	Options	-8.473858	I03297	Combined Instruments	Equities	Miscellaneous
SX7E MAR23 CNP 6Y FLOOR | 01 MAR 23 | C | E | 1.1801000000	754870ac-62b4-11e9-b160-4ad6f9df0bf5	87bccc88-8933-11e9-b5b0-534c6b317bde	2020-08-28	Call	Equities	Options	8.473858	I03297	Combined Instruments	Equities	Miscellaneous
EPC CAC40 OCT23 PUT100 BOND | 10 OCT 23 | P | E | 5095.9800000000	7a4e93d8-62b4-11e9-b160-4ad6f9df0bf5	ef26fb92-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	0.19623300000000002	EPC CAC40 OCT23 IPB	Combined Instruments	Equities	Miscellaneous
EPC CAC40 OCT23 CALL ATM | 10 OCT 23 | C | E | 5095.9800000000	7a4f77f8-62b4-11e9-b160-4ad6f9df0bf5	ef26fb92-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.19623300000000002	EPC CAC40 OCT23 IPB	Combined Instruments	Equities	Miscellaneous
EPC CAC40 OCT23 CALL0 BOND | 10 OCT 23 | C | E | .0000100000	7a4ddd76-62b4-11e9-b160-4ad6f9df0bf5	ef26fb92-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.19623300000000002	EPC CAC40 OCT23 IPB	Combined Instruments	Equities	Miscellaneous
EPC CAC40 OCT23 CALL100 BOND | 10 OCT 23 | C | E | 5095.9800000000	7a4e6a2a-62b4-11e9-b160-4ad6f9df0bf5	ef26fb92-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-0.19623300000000002	EPC CAC40 OCT23 IPB	Combined Instruments	Equities	Miscellaneous
SX5E JAN24 CCAP | 24 JAN 24 | C | E | 4739.1450000000	7e8b3ef6-62b4-11e9-b160-4ad6f9df0bf5	26fb3078-39b6-11e9-aa00-490041a9bcec	2020-08-28	Call	Equities	Options	-6.330255999999999	EPC SX5E JAN24 MB	Combined Instruments	Equities	Miscellaneous
SX5E JAN24 C0 BOND | 24 JAN 24 | C | E | .0001000000	7e7e50a6-62b4-11e9-b160-4ad6f9df0bf5	26fb3078-39b6-11e9-aa00-490041a9bcec	2020-08-28	Call	Equities	Options	6.330255999999999	EPC SX5E JAN24 MB	Combined Instruments	Equities	Miscellaneous
SX5E JAN24 CATM | 24 JAN 24 | C | E | 3159.4300000000	7e8bc3d0-62b4-11e9-b160-4ad6f9df0bf5	26fb3078-39b6-11e9-aa00-490041a9bcec	2020-08-28	Call	Equities	Options	6.330255999999999	EPC SX5E JAN24 MB	Combined Instruments	Equities	Miscellaneous
SX5E JAN24 C100 BOND | 24 JAN 24 | C | E | 3159.4300000000	7e7e6e93-62b4-11e9-b160-4ad6f9df0bf5	26fb3078-39b6-11e9-aa00-490041a9bcec	2020-08-28	Call	Equities	Options	-6.330255999999999	EPC SX5E JAN24 MB	Combined Instruments	Equities	Miscellaneous
SX5E JAN24 P100 BOND | 24 JAN 24 | P | E | 3159.4300000000	7e7e8a1c-62b4-11e9-b160-4ad6f9df0bf5	26fb3078-39b6-11e9-aa00-490041a9bcec	2020-08-28	Put	Equities	Options	6.330255999999999	EPC SX5E JAN24 MB	Combined Instruments	Equities	Miscellaneous
STXE OCT21 P100 BOND | 26 OCT 21 | P | E | 3418.2300000000	8491842c-62b4-11e9-b160-4ad6f9df0bf5	342ada48-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	0.29254900000000006	EP3 SX5E OCT21 BDT	Combined Instruments	Equities	Miscellaneous
STXE OCT21 PATM | 26 OCT 21 | P | E | 3418.2300000000	84932dc2-62b4-11e9-b160-4ad6f9df0bf5	342ada48-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	-0.29254900000000006	EP3 SX5E OCT21 BDT	Combined Instruments	Equities	Miscellaneous
STXE OCT21 C100 BOND | 26 OCT 21 | C | E | 3418.2300000000	84916906-62b4-11e9-b160-4ad6f9df0bf5	342ada48-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-0.29254900000000006	EP3 SX5E OCT21 BDT	Combined Instruments	Equities	Miscellaneous
STXE OCT21 CCAP | 26 OCT 21 | C | E | 5469.1680000000	84936c92-62b4-11e9-b160-4ad6f9df0bf5	342ada48-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-0.29254900000000006	EP3 SX5E OCT21 BDT	Combined Instruments	Equities	Miscellaneous
STXE OCT21 P92 | 26 OCT 21 | P | E | 3144.7720000000	8493531a-62b4-11e9-b160-4ad6f9df0bf5	342ada48-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	0.29254900000000006	EP3 SX5E OCT21 BDT	Combined Instruments	Equities	Miscellaneous
STXE OCT21 CATM | 26 OCT 21 | C | E | 3418.2300000000	84931558-62b4-11e9-b160-4ad6f9df0bf5	342ada48-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.29254900000000006	EP3 SX5E OCT21 BDT	Combined Instruments	Equities	Miscellaneous
STXE OCT21 C0 BOND | 26 OCT 21 | C | E | .0001000000	8492ea56-62b4-11e9-b160-4ad6f9df0bf5	342ada48-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.29254900000000006	EP3 SX5E OCT21 BDT	Combined Instruments	Equities	Miscellaneous
SPX FEB24 C0 BOND | 12 FEB 24 | C | E | .0001000000	82458ace-62b4-11e9-b160-4ad6f9df0bf5	26fe2e54-39b6-11e9-aa00-490041a9bcec	2020-08-28	Call	Equities	Options	0.36420199999999997	EP SPX FEB24 ISPB	Combined Instruments	Equities	Miscellaneous
SPX FEB24 CATM | 12 FEB 24 | C | E | 2745.7300000000	8247c50a-62b4-11e9-b160-4ad6f9df0bf5	26fe2e54-39b6-11e9-aa00-490041a9bcec	2020-08-28	Call	Equities	Options	0.41154826	EP SPX FEB24 ISPB	Combined Instruments	Equities	Miscellaneous
SPX FEB24 P100 BOND | 12 FEB 24 | P | E | 2745.7300000000	8245d060-62b4-11e9-b160-4ad6f9df0bf5	26fe2e54-39b6-11e9-aa00-490041a9bcec	2020-08-28	Put	Equities	Options	0.36420199999999997	EP SPX FEB24 ISPB	Combined Instruments	Equities	Miscellaneous
SPX FEB24 C100 BOND | 12 FEB 24 | C | E | 2745.7300000000	8245b6c0-62b4-11e9-b160-4ad6f9df0bf5	26fe2e54-39b6-11e9-aa00-490041a9bcec	2020-08-28	Call	Equities	Options	-0.36420199999999997	EP SPX FEB24 ISPB	Combined Instruments	Equities	Miscellaneous
EP CED FTMIB JAN25 PATM | 29 JAN 25 | P | E | 19771.5500000000	7d3d0ac0-62b4-11e9-b160-4ad6f9df0bf5	2700f86e-39b6-11e9-aa00-490041a9bcec	2020-08-28	Put	Equities	Options	-0.050578	EP CED FTMIB JAN25 BDT	Combined Instruments	Equities	Miscellaneous
EP CED FTMIB JAN25 P90 | 29 JAN 25 | P | E | 17794.4000000000	7d3d57a0-62b4-11e9-b160-4ad6f9df0bf5	2700f86e-39b6-11e9-aa00-490041a9bcec	2020-08-28	Put	Equities	Options	0.050578	EP CED FTMIB JAN25 BDT	Combined Instruments	Equities	Miscellaneous
EP CED FTMIB JAN25 C0 BOND | 29 JAN 25 | C | E | .0001000000	7d36f464-62b4-11e9-b160-4ad6f9df0bf5	2700f86e-39b6-11e9-aa00-490041a9bcec	2020-08-28	Call	Equities	Options	0.050578	EP CED FTMIB JAN25 BDT	Combined Instruments	Equities	Miscellaneous
EP CED FTMIB JAN25 C50 6Y | 29 JAN 25 | C | E | 9885.7750000000	7d3a10ae-62b4-11e9-b160-4ad6f9df0bf5	2700f86e-39b6-11e9-aa00-490041a9bcec	2020-08-28	Call	Equities	Options	0.0032369919999999997	EP CED FTMIB JAN25 BDT	Combined Instruments	Equities	Miscellaneous
EP CED FTMIB JAN25 C50 2Y | 25 JAN 21 | C | E | 9885.7750000000	7d38f764-62b4-11e9-b160-4ad6f9df0bf5	2700f86e-39b6-11e9-aa00-490041a9bcec	2020-08-28	Call	Equities	Options	0.0032369919999999997	EP CED FTMIB JAN25 BDT	Combined Instruments	Equities	Miscellaneous
EP CED FTMIB JAN25 C50 3Y | 25 JAN 22 | C | E | 9885.7750000000	7d397950-62b4-11e9-b160-4ad6f9df0bf5	2700f86e-39b6-11e9-aa00-490041a9bcec	2020-08-28	Call	Equities	Options	0.0032369919999999997	EP CED FTMIB JAN25 BDT	Combined Instruments	Equities	Miscellaneous
EP CED FTMIB JAN25 C50 5Y | 25 JAN 24 | C | E | 9885.7750000000	7d39c194-62b4-11e9-b160-4ad6f9df0bf5	2700f86e-39b6-11e9-aa00-490041a9bcec	2020-08-28	Call	Equities	Options	0.0032369919999999997	EP CED FTMIB JAN25 BDT	Combined Instruments	Equities	Miscellaneous
EP CED FTMIB JAN25 P100 BOND | 29 JAN 25 | P | E | 19771.5500000000	7d3763d7-62b4-11e9-b160-4ad6f9df0bf5	2700f86e-39b6-11e9-aa00-490041a9bcec	2020-08-28	Put	Equities	Options	0.050578	EP CED FTMIB JAN25 BDT	Combined Instruments	Equities	Miscellaneous
EP CED FTMIB JAN25 C50 4Y | 25 JAN 23 | C | E | 9885.7750000000	7d399a7a-62b4-11e9-b160-4ad6f9df0bf5	2700f86e-39b6-11e9-aa00-490041a9bcec	2020-08-28	Call	Equities	Options	0.0032369919999999997	EP CED FTMIB JAN25 BDT	Combined Instruments	Equities	Miscellaneous
EP CED FTMIB JAN25 C100 BOND | 29 JAN 25 | C | E | 19771.5500000000	7d374572-62b4-11e9-b160-4ad6f9df0bf5	2700f86e-39b6-11e9-aa00-490041a9bcec	2020-08-28	Call	Equities	Options	-0.050578	EP CED FTMIB JAN25 BDT	Combined Instruments	Equities	Miscellaneous
CERT SD3E APR26 BDT C66.66 4Y | 25 APR 23 | C | E | 1363.5535000000	b9c1a81e-7710-11e9-9400-98972329be46	196a3d22-6fc2-11e9-a250-f628c381b22f	2020-08-28	Call	Equities	Options	0.024934971000000004	CERT SD3E APR26 BDT	Combined Instruments	Equities	Miscellaneous
CERT SD3E APR26 BDT C66.66 5Y | 24 APR 24 | C | E | 1363.5535000000	b9c1dc12-7710-11e9-9400-98972329be46	196a3d22-6fc2-11e9-a250-f628c381b22f	2020-08-28	Call	Equities	Options	0.024934971000000004	CERT SD3E APR26 BDT	Combined Instruments	Equities	Miscellaneous
CERT SD3E APR26 BDT C100 BOND | 28 APR 26 | C | E | 2045.3200000000	b9c0557c-7710-11e9-9400-98972329be46	196a3d22-6fc2-11e9-a250-f628c381b22f	2020-08-28	Call	Equities	Options	-0.48892100000000005	CERT SD3E APR26 BDT	Combined Instruments	Equities	Miscellaneous
CERT SD3E APR26 BDT C0 BOND | 28 APR 26 | C | E | .0001000000	b9c0291c-7710-11e9-9400-98972329be46	196a3d22-6fc2-11e9-a250-f628c381b22f	2020-08-28	Call	Equities	Options	0.48892100000000005	CERT SD3E APR26 BDT	Combined Instruments	Equities	Miscellaneous
CERT SD3E APR26 BDT C66.66 7Y | 28 APR 26 | C | E | 1363.5535000000	b9c253d6-7710-11e9-9400-98972329be46	196a3d22-6fc2-11e9-a250-f628c381b22f	2020-08-28	Call	Equities	Options	0.024934971000000004	CERT SD3E APR26 BDT	Combined Instruments	Equities	Miscellaneous
CERT SD3E APR26 BDT C66.66 2Y | 26 APR 21 | C | E | 1363.5535000000	b9c105da-7710-11e9-9400-98972329be46	196a3d22-6fc2-11e9-a250-f628c381b22f	2020-08-28	Call	Equities	Options	0.024934971000000004	CERT SD3E APR26 BDT	Combined Instruments	Equities	Miscellaneous
CERT SD3E APR26 BDT C66.66 6Y | 24 APR 25 | C | E | 1363.5535000000	b9c20af2-7710-11e9-9400-98972329be46	196a3d22-6fc2-11e9-a250-f628c381b22f	2020-08-28	Call	Equities	Options	0.024934971000000004	CERT SD3E APR26 BDT	Combined Instruments	Equities	Miscellaneous
CERT SD3E APR26 BDT P100 BOND | 28 APR 26 | P | E | 2045.3200000000	b9c074c6-7710-11e9-9400-98972329be46	196a3d22-6fc2-11e9-a250-f628c381b22f	2020-08-28	Put	Equities	Options	0.48892100000000005	CERT SD3E APR26 BDT	Combined Instruments	Equities	Miscellaneous
CERT SD3E APR26 BDT C66.66 3Y | 26 APR 22 | C | E | 1363.5535000000	b9c138c0-7710-11e9-9400-98972329be46	196a3d22-6fc2-11e9-a250-f628c381b22f	2020-08-28	Call	Equities	Options	0.024934971000000004	CERT SD3E APR26 BDT	Combined Instruments	Equities	Miscellaneous
SX5E MAY24 P100 BOND | 08 MAY 24 | P | E | 3361.0500000000	bbf047ee-7710-11e9-9400-98972329be46	af9dc2b4-ba9f-11e9-a020-091cb4b8f405	2020-08-28	Put	Equities	Options	0.29752599999999996	I05387	Combined Instruments	Equities	Miscellaneous
SX5E MAY24 CCAP | 08 MAY 24 | C | E | 5176.0170000000	bbf3b4c4-7710-11e9-9400-98972329be46	af9dc2b4-ba9f-11e9-a020-091cb4b8f405	2020-08-28	Call	Equities	Options	-0.29752599999999996	I05387	Combined Instruments	Equities	Miscellaneous
SX5E MAY24 P95 | 08 MAY 24 | P | E | 3193.0000000000	bbf34afc-7710-11e9-9400-98972329be46	af9dc2b4-ba9f-11e9-a020-091cb4b8f405	2020-08-28	Put	Equities	Options	0.29752599999999996	I05387	Combined Instruments	Equities	Miscellaneous
